model,event_index,year,draw_number,drawing_no,date,predicted_top6,actual_numbers,matched_numbers,hit_count
random_baseline,9061,2016,96,1,,6 14 30 34 39 49,3 4 14 27 43 46,14,1
random_baseline,9062,2016,97,1,,1 5 16 28 42 46,9 17 27 33 35 42,42,1
random_baseline,9063,2016,98,1,,12 27 29 32 40 43,12 26 29 34 35 41,12 29,2
random_baseline,9064,2016,99,1,,12 15 23 26 27 41,4 22 28 32 37 47,,0
random_baseline,9065,2016,100,1,,1 4 5 16 24 36,1 14 20 29 36 45,1 36,2
random_baseline,9066,2016,101,1,,15 19 24 31 38 46,4 13 15 16 29 44,15,1
random_baseline,9067,2016,102,1,,9 10 16 19 27 49,5 9 10 21 34 41,9 10,2
random_baseline,9068,2016,103,1,,16 35 38 39 44 47,4 17 20 22 27 32,,0
random_baseline,9069,2016,104,1,,5 21 28 38 42 49,20 22 25 29 33 44,,0
random_baseline,9070,2017,1,1,,7 14 15 29 30 40,8 12 16 23 25 41,,0
random_baseline,9071,2017,2,1,,10 12 13 16 31 42,17 23 28 33 35 47,,0
random_baseline,9072,2017,3,1,,6 19 24 30 36 49,11 14 16 42 47 48,,0
random_baseline,9073,2017,4,1,,2 5 9 22 32 45,13 18 22 31 44 49,22,1
random_baseline,9074,2017,5,1,,15 20 22 30 34 48,6 9 19 34 47 49,34,1
random_baseline,9075,2017,6,1,,13 23 29 32 41 43,2 13 16 17 18 43,13 43,2
random_baseline,9076,2017,7,1,,3 9 15 20 31 33,13 27 32 33 43 49,33,1
random_baseline,9077,2017,8,1,,7 10 13 24 32 42,3 6 27 29 30 40,,0
random_baseline,9078,2017,9,1,,6 13 22 38 42 49,14 18 19 24 30 44,,0
random_baseline,9079,2017,10,1,,5 29 33 34 36 41,5 13 21 27 28 32,5,1
random_baseline,9080,2017,11,1,,2 9 18 33 41 46,11 16 18 35 38 49,18,1
random_baseline,9081,2017,12,1,,1 7 20 27 33 34,6 19 33 34 36 49,33 34,2
random_baseline,9082,2017,13,1,,17 20 27 30 42 47,7 18 23 31 35 37,,0
random_baseline,9083,2017,14,1,,3 7 13 19 22 24,8 17 29 31 34 37,,0
random_baseline,9084,2017,15,1,,13 14 22 32 42 43,5 20 28 30 33 49,,0
random_baseline,9085,2017,16,1,,9 25 27 32 35 48,15 19 31 33 40 42,,0
random_baseline,9086,2017,17,1,,4 8 28 31 45 48,1 7 24 33 45 48,45 48,2
random_baseline,9087,2017,18,1,,5 32 34 38 43 46,1 3 5 12 37 44,5,1
random_baseline,9088,2017,19,1,,4 11 22 27 34 38,1 5 10 20 32 39,,0
random_baseline,9089,2017,20,1,,1 7 25 27 29 42,11 14 15 16 44 47,,0
random_baseline,9090,2017,21,1,,8 12 24 34 43 47,1 7 19 23 28 32,,0
random_baseline,9091,2017,22,1,,3 18 20 42 43 44,8 13 24 35 39 45,,0
random_baseline,9092,2017,23,1,,9 17 32 34 41 44,2 3 11 13 44 45,44,1
random_baseline,9093,2017,24,1,,2 22 31 32 34 39,17 22 25 26 46 49,22,1
random_baseline,9094,2017,25,1,,10 14 22 33 36 46,5 10 12 28 31 32,10,1
random_baseline,9095,2017,26,1,,3 4 21 23 30 49,15 32 41 43 44 48,,0
random_baseline,9096,2017,27,1,,3 4 15 18 20 48,6 13 21 35 36 45,,0
random_baseline,9097,2017,28,1,,3 17 24 26 31 44,1 2 17 34 43 44,17 44,2
random_baseline,9098,2017,29,1,,1 9 10 11 15 39,10 17 19 25 33 46,10,1
random_baseline,9099,2017,30,1,,7 27 30 35 40 43,7 10 22 24 33 39,7,1
random_baseline,9100,2017,31,1,,9 36 37 42 47 48,4 10 15 26 45 49,,0
random_baseline,9101,2017,32,1,,4 5 28 30 33 37,1 6 18 29 36 42,,0
random_baseline,9102,2017,33,1,,2 9 26 28 29 41,8 10 16 21 26 42,26,1
random_baseline,9103,2017,34,1,,7 13 18 23 41 45,3 5 12 26 29 47,,0
random_baseline,9104,2017,35,1,,2 11 28 35 36 41,12 18 21 46 47 48,,0
random_baseline,9105,2017,36,1,,8 11 13 33 42 48,3 5 15 25 37 45,,0
random_baseline,9106,2017,37,1,,9 12 13 15 29 48,3 5 8 21 39 45,,0
random_baseline,9107,2017,38,1,,15 18 26 28 39 40,13 23 25 28 37 44,28,1
random_baseline,9108,2017,39,1,,13 31 36 39 44 45,8 10 12 31 44 49,31 44,2
random_baseline,9109,2017,40,1,,3 9 13 22 35 44,6 12 15 30 45 47,,0
random_baseline,9110,2017,41,1,,1 2 7 13 14 32,9 18 21 22 36 41,,0
random_baseline,9111,2017,42,1,,3 14 17 19 21 41,8 9 16 31 40 45,,0
random_baseline,9112,2017,43,1,,3 5 17 25 30 40,1 7 9 17 34 35,17,1
random_baseline,9113,2017,44,1,,3 6 26 30 43 49,13 21 23 38 41 46,,0
random_baseline,9114,2017,45,1,,6 11 14 21 42 43,4 8 11 20 26 27,11,1
random_baseline,9115,2017,46,1,,1 2 3 18 21 39,11 20 28 35 40 44,,0
