group,n1,n2,n3,count,recent_count,last_seen_index,gap,frequency_score,recency_score,overdue_score,group_score
4-38-48,4,38,48,18,1,9839,219,0.72,0.25,0.021774,0.617734
17-38-48,17,38,48,18,1,9839,219,0.72,0.25,0.021774,0.617734
11-19-32,11,19,32,18,1,9837,221,0.72,0.25,0.021973,0.617704
19-32-36,19,32,36,18,1,9837,221,0.72,0.25,0.021973,0.617704
8-14-35,8,14,35,18,1,9836,222,0.72,0.25,0.022072,0.617689
8-37-44,8,37,44,18,1,9834,224,0.72,0.25,0.022271,0.617659
8-17-37,8,17,37,18,1,9834,224,0.72,0.25,0.022271,0.617659
24-39-44,24,39,44,18,1,9832,226,0.72,0.25,0.02247,0.61763
26-29-34,26,29,34,18,1,9831,227,0.72,0.25,0.022569,0.617615
27-39-48,27,39,48,18,1,9830,228,0.72,0.25,0.022669,0.6176
11-17-19,11,17,19,18,1,9823,235,0.72,0.25,0.023364,0.617495
4-44-49,4,44,49,18,1,9821,237,0.72,0.25,0.023563,0.617466
4-11-36,4,11,36,18,1,9819,239,0.72,0.25,0.023762,0.617436
9-16-34,9,16,34,18,1,9816,242,0.72,0.25,0.02406,0.617391
20-31-39,20,31,39,18,1,9813,245,0.72,0.25,0.024359,0.617346
2-17-43,2,17,43,11,3,9971,87,0.44,0.75,0.00865,0.615703
13-33-35,13,33,35,11,3,9958,100,0.44,0.75,0.009942,0.615509
10-14-42,10,14,42,11,3,9955,103,0.44,0.75,0.010241,0.615464
16-20-34,16,20,34,11,3,9934,124,0.44,0.75,0.012328,0.615151
6-30-45,6,30,45,21,0,9802,256,0.84,0.0,0.025452,0.608182
4-21-46,4,21,46,21,0,9797,261,0.84,0.0,0.025949,0.608108
6-13-19,6,13,19,14,2,10058,0,0.56,0.5,0.0,0.608
26-28-42,26,28,42,14,2,10057,1,0.56,0.5,9.9e-05,0.607985
1-11-15,1,11,15,14,2,10055,3,0.56,0.5,0.000298,0.607955
17-28-35,17,28,35,14,2,10053,5,0.56,0.5,0.000497,0.607925
17-39-42,17,39,42,14,2,10052,6,0.56,0.5,0.000597,0.607911
12-22-36,12,22,36,21,0,9782,276,0.84,0.0,0.027441,0.607884
1-21-22,1,21,22,14,2,10037,21,0.56,0.5,0.002088,0.607687
12-16-40,12,16,40,14,2,10033,25,0.56,0.5,0.002486,0.607627
1-3-12,1,3,12,14,2,10030,28,0.56,0.5,0.002784,0.607582
4-13-22,4,13,22,14,2,10028,30,0.56,0.5,0.002983,0.607553
3-13-33,3,13,33,14,2,10028,30,0.56,0.5,0.002983,0.607553
22-33-48,22,33,48,14,2,10028,30,0.56,0.5,0.002983,0.607553
14-21-36,14,21,36,14,2,10025,33,0.56,0.5,0.003281,0.607508
6-13-36,6,13,36,14,2,10019,39,0.56,0.5,0.003878,0.607418
4-41-47,4,41,47,14,2,10018,40,0.56,0.5,0.003977,0.607403
13-28-32,13,28,32,14,2,10013,45,0.56,0.5,0.004474,0.607329
19-25-28,19,25,28,21,0,9734,324,0.84,0.0,0.032213,0.607168
10-16-24,10,16,24,14,2,10000,58,0.56,0.5,0.005767,0.607135
10-30-36,10,30,36,14,2,10000,58,0.56,0.5,0.005767,0.607135
15-47-48,15,47,48,14,2,9998,60,0.56,0.5,0.005965,0.607105
27-31-35,27,31,35,14,2,9995,63,0.56,0.5,0.006264,0.60706
9-31-36,9,31,36,14,2,9995,63,0.56,0.5,0.006264,0.60706
9-27-31,9,27,31,14,2,9995,63,0.56,0.5,0.006264,0.60706
16-26-34,16,26,34,14,2,9992,66,0.56,0.5,0.006562,0.607016
11-28-43,11,28,43,14,2,9989,69,0.56,0.5,0.00686,0.606971
13-17-34,13,17,34,14,2,9987,71,0.56,0.5,0.007059,0.606941
8-16-39,8,16,39,14,2,9983,75,0.56,0.5,0.007457,0.606881
11-25-45,11,25,45,14,2,9980,78,0.56,0.5,0.007755,0.606837
15-17-35,15,17,35,21,0,9710,348,0.84,0.0,0.034599,0.60681
7-23-45,7,23,45,14,2,9978,80,0.56,0.5,0.007954,0.606807
9-42-44,9,42,44,14,2,9976,82,0.56,0.5,0.008153,0.606777
28-37-43,28,37,43,14,2,9973,85,0.56,0.5,0.008451,0.606732
29-32-37,29,32,37,14,2,9972,86,0.56,0.5,0.00855,0.606717
1-14-37,1,14,37,14,2,9967,91,0.56,0.5,0.009048,0.606643
4-11-39,4,11,39,14,2,9965,93,0.56,0.5,0.009246,0.606613
5-16-24,5,16,24,14,2,9961,97,0.56,0.5,0.009644,0.606553
19-27-28,19,27,28,14,2,9960,98,0.56,0.5,0.009743,0.606538
8-33-41,8,33,41,14,2,9958,100,0.56,0.5,0.009942,0.606509
1-15-27,1,15,27,14,2,9949,109,0.56,0.5,0.010837,0.606374
7-33-49,7,33,49,14,2,9947,111,0.56,0.5,0.011036,0.606345
2-31-33,2,31,33,14,2,9942,116,0.56,0.5,0.011533,0.60627
19-33-44,19,33,44,21,0,9667,391,0.84,0.0,0.038875,0.606169
3-23-49,3,23,49,14,2,9935,123,0.56,0.5,0.012229,0.606166
13-22-36,13,22,36,14,2,9915,143,0.56,0.5,0.014218,0.605867
2-28-37,2,28,37,21,0,9643,415,0.84,0.0,0.041261,0.605811
31-37-44,31,37,44,14,2,9907,151,0.56,0.5,0.015013,0.605748
4-25-44,4,25,44,21,0,9635,423,0.84,0.0,0.042056,0.605692
24-41-45,24,41,45,14,2,9903,155,0.56,0.5,0.015411,0.605688
10-14-20,10,14,20,14,2,9889,169,0.56,0.5,0.016803,0.60548
26-38-42,26,38,42,14,2,9885,173,0.56,0.5,0.0172,0.60542
39-42-43,39,42,43,14,2,9878,180,0.56,0.5,0.017896,0.605316
13-43-46,13,43,46,21,0,9608,450,0.84,0.0,0.044741,0.605289
5-28-32,5,28,32,14,2,9875,183,0.56,0.5,0.018194,0.605271
5-28-31,5,28,31,14,2,9864,194,0.56,0.5,0.019288,0.605107
12-15-34,12,15,34,14,2,9861,197,0.56,0.5,0.019586,0.605062
16-18-41,16,18,41,14,2,9860,198,0.56,0.5,0.019686,0.605047
28-34-44,28,34,44,21,0,9588,470,0.84,0.0,0.046729,0.604991
34-44-48,34,44,48,21,0,9570,488,0.84,0.0,0.048519,0.604722
7-10-30,7,10,30,21,0,9568,490,0.84,0.0,0.048717,0.604692
4-17-46,4,17,46,21,0,9504,554,0.84,0.0,0.055081,0.603738
6-42-48,6,42,48,21,0,9441,617,0.84,0.0,0.061344,0.602798
4-6-45,4,6,45,21,0,9412,646,0.84,0.0,0.064227,0.602366
2-7-14,2,7,14,21,0,9355,703,0.84,0.0,0.069895,0.601516
6-11-24,6,11,24,21,0,9283,775,0.84,0.0,0.077053,0.600442
21-44-49,21,44,49,21,0,9277,781,0.84,0.0,0.07765,0.600353
2-34-44,2,34,44,21,0,9265,793,0.84,0.0,0.078843,0.600174
2-24-34,2,24,34,21,0,9246,812,0.84,0.0,0.080732,0.59989
11-18-22,11,18,22,21,0,9231,827,0.84,0.0,0.082223,0.599667
17-35-46,17,35,46,21,0,9228,830,0.84,0.0,0.082521,0.599622
22-28-42,22,28,42,17,1,10057,1,0.68,0.25,9.9e-05,0.598985
26-28-29,26,28,29,17,1,10057,1,0.68,0.25,9.9e-05,0.598985
1-29-42,1,29,42,17,1,10056,2,0.68,0.25,0.000199,0.59897
1-10-11,1,10,11,17,1,10055,3,0.68,0.25,0.000298,0.598955
1-11-37,1,11,37,17,1,10055,3,0.68,0.25,0.000298,0.598955
1-9-43,1,9,43,17,1,10054,4,0.68,0.25,0.000398,0.59894
1-5-7,1,5,7,17,1,10048,10,0.68,0.25,0.000994,0.598851
1-7-49,1,7,49,17,1,10048,10,0.68,0.25,0.000994,0.598851
3-13-42,3,13,42,17,1,10045,13,0.68,0.25,0.001293,0.598806
8-18-26,8,18,26,17,1,10043,15,0.68,0.25,0.001491,0.598776
8-11-30,8,11,30,17,1,10042,16,0.68,0.25,0.001591,0.598761
7-11-30,7,11,30,17,1,10041,17,0.68,0.25,0.00169,0.598746
21-38-48,21,38,48,17,1,10039,19,0.68,0.25,0.001889,0.598717
6-21-22,6,21,22,17,1,10037,21,0.68,0.25,0.002088,0.598687
20-25-29,20,25,29,17,1,10034,24,0.68,0.25,0.002386,0.598642
24-30-34,24,30,34,17,1,10029,29,0.68,0.25,0.002883,0.598568
4-24-37,4,24,37,17,1,10029,29,0.68,0.25,0.002883,0.598568
17-36-37,17,36,37,17,1,10027,31,0.68,0.25,0.003082,0.598538
18-34-49,18,34,49,17,1,10022,36,0.68,0.25,0.003579,0.598463
43-44-47,43,44,47,17,1,10018,40,0.68,0.25,0.003977,0.598403
22-37-41,22,37,41,17,1,10017,41,0.68,0.25,0.004076,0.598389
4-20-44,4,20,44,17,1,10016,42,0.68,0.25,0.004176,0.598374
22-24-43,22,24,43,17,1,10010,48,0.68,0.25,0.004772,0.598284
24-33-43,24,33,43,17,1,10010,48,0.68,0.25,0.004772,0.598284
21-26-48,21,26,48,17,1,10009,49,0.68,0.25,0.004872,0.598269
21-46-48,21,46,48,17,1,10009,49,0.68,0.25,0.004872,0.598269
15-18-25,15,18,25,17,1,10007,51,0.68,0.25,0.005071,0.598239
2-31-40,2,31,40,17,1,10002,56,0.68,0.25,0.005568,0.598165
21-27-28,21,27,28,17,1,9999,59,0.68,0.25,0.005866,0.59812
12-24-31,12,24,31,17,1,9997,61,0.68,0.25,0.006065,0.59809
26-37-40,26,37,40,17,1,9992,66,0.68,0.25,0.006562,0.598016
45-46-49,45,46,49,17,1,9990,68,0.68,0.25,0.006761,0.597986
13-17-32,13,17,32,17,1,9988,70,0.68,0.25,0.00696,0.597956
24-25-49,24,25,49,17,1,9982,76,0.68,0.25,0.007556,0.597867
2-13-24,2,13,24,17,1,9979,79,0.68,0.25,0.007854,0.597822
12-34-44,12,34,44,17,1,9976,82,0.68,0.25,0.008153,0.597777
5-11-38,5,11,38,17,1,9975,83,0.68,0.25,0.008252,0.597762
11-29-32,11,29,32,17,1,9972,86,0.68,0.25,0.00855,0.597717
2-10-17,2,10,17,17,1,9971,87,0.68,0.25,0.00865,0.597703
29-37-43,29,37,43,17,1,9971,87,0.68,0.25,0.00865,0.597703
19-21-28,19,21,28,17,1,9969,89,0.68,0.25,0.008849,0.597673
8-19-37,8,19,37,17,1,9969,89,0.68,0.25,0.008849,0.597673
14-26-47,14,26,47,17,1,9967,91,0.68,0.25,0.009048,0.597643
26-37-47,26,37,47,17,1,9967,91,0.68,0.25,0.009048,0.597643
21-22-33,21,22,33,17,1,9966,92,0.68,0.25,0.009147,0.597628
4-11-22,4,11,22,17,1,9965,93,0.68,0.25,0.009246,0.597613
21-46-47,21,46,47,17,1,9963,95,0.68,0.25,0.009445,0.597583
12-18-36,12,18,36,17,1,9962,96,0.68,0.25,0.009545,0.597568
14-23-44,14,23,44,17,1,9955,103,0.68,0.25,0.010241,0.597464
1-22-38,1,22,38,17,1,9951,107,0.68,0.25,0.010638,0.597404
22-38-48,22,38,48,17,1,9951,107,0.68,0.25,0.010638,0.597404
6-35-36,6,35,36,17,1,9948,110,0.68,0.25,0.010937,0.59736
5-10-40,5,10,40,17,1,9946,112,0.68,0.25,0.011135,0.59733
19-22-34,19,22,34,17,1,9941,117,0.68,0.25,0.011633,0.597255
14-34-49,14,34,49,17,1,9939,119,0.68,0.25,0.011831,0.597225
8-21-34,8,21,34,17,1,9938,120,0.68,0.25,0.011931,0.59721
34-36-38,34,36,38,17,1,9938,120,0.68,0.25,0.011931,0.59721
1-23-28,1,23,28,17,1,9936,122,0.68,0.25,0.01213,0.597181
17-23-40,17,23,40,17,1,9934,124,0.68,0.25,0.012328,0.597151
16-17-34,16,17,34,17,1,9934,124,0.68,0.25,0.012328,0.597151
2-39-44,2,39,44,17,1,9932,126,0.68,0.25,0.012527,0.597121
39-44-47,39,44,47,17,1,9932,126,0.68,0.25,0.012527,0.597121
31-34-44,31,34,44,17,1,9931,127,0.68,0.25,0.012627,0.597106
29-34-38,29,34,38,17,1,9931,127,0.68,0.25,0.012627,0.597106
34-38-44,34,38,44,17,1,9931,127,0.68,0.25,0.012627,0.597106
33-35-37,33,35,37,17,1,9929,129,0.68,0.25,0.012826,0.597076
13-37-46,13,37,46,17,1,9927,131,0.68,0.25,0.013024,0.597046
4-27-28,4,27,28,17,1,9926,132,0.68,0.25,0.013124,0.597031
2-10-24,2,10,24,17,1,9918,140,0.68,0.25,0.013919,0.596912
12-30-37,12,30,37,17,1,9917,141,0.68,0.25,0.014019,0.596897
12-22-48,12,22,48,17,1,9916,142,0.68,0.25,0.014118,0.596882
18-35-36,18,35,36,17,1,9915,143,0.68,0.25,0.014218,0.596867
31-33-43,31,33,43,17,1,9911,147,0.68,0.25,0.014615,0.596808
2-38-42,2,38,42,17,1,9909,149,0.68,0.25,0.014814,0.596778
10-39-49,10,39,49,17,1,9906,152,0.68,0.25,0.015112,0.596733
10-33-46,10,33,46,17,1,9906,152,0.68,0.25,0.015112,0.596733
7-33-46,7,33,46,17,1,9906,152,0.68,0.25,0.015112,0.596733
3-13-15,3,13,15,17,1,9904,154,0.68,0.25,0.015311,0.596703
41-43-45,41,43,45,17,1,9903,155,0.68,0.25,0.015411,0.596688
11-23-35,11,23,35,17,1,9901,157,0.68,0.25,0.015609,0.596659
4-47-48,4,47,48,17,1,9896,162,0.68,0.25,0.016107,0.596584
4-13-47,4,13,47,17,1,9896,162,0.68,0.25,0.016107,0.596584
29-36-42,29,36,42,17,1,9891,167,0.68,0.25,0.016604,0.596509
15-30-31,15,30,31,17,1,9890,168,0.68,0.25,0.016703,0.596495
14-22-29,14,22,29,17,1,9889,169,0.68,0.25,0.016803,0.59648
3-29-45,3,29,45,17,1,9888,170,0.68,0.25,0.016902,0.596465
13-38-43,13,38,43,17,1,9887,171,0.68,0.25,0.017001,0.59645
17-18-47,17,18,47,17,1,9886,172,0.68,0.25,0.017101,0.596435
17-18-35,17,18,35,17,1,9886,172,0.68,0.25,0.017101,0.596435
11-18-47,11,18,47,17,1,9886,172,0.68,0.25,0.017101,0.596435
11-35-47,11,35,47,17,1,9886,172,0.68,0.25,0.017101,0.596435
16-34-38,16,34,38,17,1,9885,173,0.68,0.25,0.0172,0.59642
4-8-24,4,8,24,17,1,9884,174,0.68,0.25,0.0173,0.596405
6-24-34,6,24,34,17,1,9884,174,0.68,0.25,0.0173,0.596405
5-9-26,5,9,26,17,1,9882,176,0.68,0.25,0.017499,0.596375
12-30-47,12,30,47,17,1,9881,177,0.68,0.25,0.017598,0.59636
17-30-34,17,30,34,17,1,9880,178,0.68,0.25,0.017697,0.596345
3-32-34,3,32,34,17,1,9877,181,0.68,0.25,0.017996,0.596301
3-27-37,3,27,37,17,1,9877,181,0.68,0.25,0.017996,0.596301
1-23-36,1,23,36,17,1,9876,182,0.68,0.25,0.018095,0.596286
2-13-33,2,13,33,17,1,9871,187,0.68,0.25,0.018592,0.596211
10-22-27,10,22,27,17,1,9868,190,0.68,0.25,0.01889,0.596166
2-11-32,2,11,32,17,1,9867,191,0.68,0.25,0.01899,0.596152
2-11-13,2,11,13,17,1,9867,191,0.68,0.25,0.01899,0.596152
4-5-35,4,5,35,17,1,9864,194,0.68,0.25,0.019288,0.596107
11-26-37,11,26,37,17,1,9858,200,0.68,0.25,0.019885,0.596017
15-36-45,15,36,45,17,1,9857,201,0.68,0.25,0.019984,0.596002
28-31-44,28,31,44,17,1,9856,202,0.68,0.25,0.020084,0.595987
16-35-37,16,35,37,17,1,9855,203,0.68,0.25,0.020183,0.595973
30-35-37,30,35,37,17,1,9855,203,0.68,0.25,0.020183,0.595973
23-26-27,23,26,27,17,1,9853,205,0.68,0.25,0.020382,0.595943
24-30-48,24,30,48,17,1,9852,206,0.68,0.25,0.020481,0.595928
25-29-33,25,29,33,17,1,9850,208,0.68,0.25,0.02068,0.595898
6-17-42,6,17,42,17,1,9848,210,0.68,0.25,0.020879,0.595868
1-15-25,1,15,25,17,1,9845,213,0.68,0.25,0.021177,0.595823
4-15-28,4,15,28,17,1,9841,217,0.68,0.25,0.021575,0.595764
30-33-44,30,33,44,17,1,9838,220,0.68,0.25,0.021873,0.595719
14-34-36,14,34,36,17,1,9837,221,0.68,0.25,0.021973,0.595704
14-38-44,14,38,44,17,1,9832,226,0.68,0.25,0.02247,0.59563
14-36-48,14,36,48,17,1,9817,241,0.68,0.25,0.023961,0.595406
21-37-48,21,37,48,17,1,9817,241,0.68,0.25,0.023961,0.595406
2-3-43,2,3,43,17,1,9815,243,0.68,0.25,0.02416,0.595376
2-3-17,2,3,17,17,1,9815,243,0.68,0.25,0.02416,0.595376
12-19-21,12,19,21,17,1,9810,248,0.68,0.25,0.024657,0.595301
4-19-21,4,19,21,17,1,9810,248,0.68,0.25,0.024657,0.595301
3-23-48,3,23,48,17,1,9809,249,0.68,0.25,0.024756,0.595287
18-19-24,18,19,24,10,3,10026,32,0.4,0.75,0.003182,0.594523
11-15-38,11,15,38,10,3,10005,53,0.4,0.75,0.005269,0.59421
25-38-40,25,38,40,10,3,10005,53,0.4,0.75,0.005269,0.59421
13-15-35,13,15,35,10,3,9958,100,0.4,0.75,0.009942,0.593509
15-35-44,15,35,44,10,3,9933,125,0.4,0.75,0.012428,0.593136
17-37-44,17,37,44,10,3,9907,151,0.4,0.75,0.015013,0.592748
12-21-31,12,21,31,21,0,8348,1710,0.84,0.0,0.170014,0.586498
6-12-38,6,12,38,20,0,9806,252,0.8,0.0,0.025055,0.586242
11-32-47,11,32,47,20,0,9803,255,0.8,0.0,0.025353,0.586197
14-27-29,14,27,29,21,0,8327,1731,0.84,0.0,0.172102,0.586185
18-27-49,18,27,49,20,0,9801,257,0.8,0.0,0.025552,0.586167
9-10-46,9,10,46,20,0,9793,265,0.8,0.0,0.026347,0.586048
6-13-16,6,13,16,13,2,10058,0,0.52,0.5,0.0,0.586
1-14-29,1,14,29,13,2,10056,2,0.52,0.5,0.000199,0.58597
1-15-37,1,15,37,13,2,10055,3,0.52,0.5,0.000298,0.585955
8-38-45,8,38,45,13,2,10050,8,0.52,0.5,0.000795,0.585881
43-45-46,43,45,46,13,2,10050,8,0.52,0.5,0.000795,0.585881
14-23-36,14,23,36,13,2,10044,14,0.52,0.5,0.001392,0.585791
8-20-26,8,20,26,13,2,10043,15,0.52,0.5,0.001491,0.585776
11-36-38,11,36,38,13,2,10042,16,0.52,0.5,0.001591,0.585761
8-36-38,8,36,38,13,2,10042,16,0.52,0.5,0.001591,0.585761
8-30-36,8,30,36,13,2,10042,16,0.52,0.5,0.001591,0.585761
11-21-38,11,21,38,13,2,10039,19,0.52,0.5,0.001889,0.585717
17-38-42,17,38,42,20,0,9768,290,0.8,0.0,0.028833,0.585675
6-7-19,6,7,19,13,2,10036,22,0.52,0.5,0.002187,0.585672
1-6-19,1,6,19,13,2,10036,22,0.52,0.5,0.002187,0.585672
23-24-48,23,24,48,13,2,10031,27,0.52,0.5,0.002684,0.585597
3-33-48,3,33,48,13,2,10028,30,0.52,0.5,0.002983,0.585553
15-17-36,15,17,36,13,2,10027,31,0.52,0.5,0.003082,0.585538
5-24-48,5,24,48,13,2,10026,32,0.52,0.5,0.003182,0.585523
24-36-37,24,36,37,13,2,10025,33,0.52,0.5,0.003281,0.585508
16-36-49,16,36,49,13,2,10022,36,0.52,0.5,0.003579,0.585463
10-19-27,10,19,27,20,0,9749,309,0.8,0.0,0.030722,0.585392
21-30-44,21,30,44,20,0,9742,316,0.8,0.0,0.031418,0.585287
22-24-32,22,24,32,13,2,10010,48,0.52,0.5,0.004772,0.585284
22-24-26,22,24,26,13,2,10010,48,0.52,0.5,0.004772,0.585284
2-6-7,2,6,7,13,2,10004,54,0.52,0.5,0.005369,0.585195
6-9-24,6,9,24,20,0,9732,326,0.8,0.0,0.032412,0.585138
15-26-47,15,26,47,13,2,9998,60,0.52,0.5,0.005965,0.585105
3-15-33,3,15,33,13,2,9998,60,0.52,0.5,0.005965,0.585105
3-27-35,3,27,35,13,2,9995,63,0.52,0.5,0.006264,0.58506
9-27-36,9,27,36,13,2,9995,63,0.52,0.5,0.006264,0.58506
4-6-23,4,6,23,13,2,9993,65,0.52,0.5,0.006463,0.585031
15-23-39,15,23,39,20,0,9719,339,0.8,0.0,0.033705,0.584944
12-30-48,12,30,48,13,2,9986,72,0.52,0.5,0.007158,0.584926
3-16-36,3,16,36,13,2,9985,73,0.52,0.5,0.007258,0.584911
11-20-35,11,20,35,20,0,9714,344,0.8,0.0,0.034202,0.58487
13-26-35,13,26,35,13,2,9979,79,0.52,0.5,0.007854,0.584822
7-23-41,7,23,41,13,2,9978,80,0.52,0.5,0.007954,0.584807
23-41-45,23,41,45,13,2,9978,80,0.52,0.5,0.007954,0.584807
16-19-30,16,19,30,13,2,9977,81,0.52,0.5,0.008053,0.584792
9-23-44,9,23,44,13,2,9976,82,0.52,0.5,0.008153,0.584777
1-15-47,1,15,47,13,2,9967,91,0.52,0.5,0.009048,0.584643
11-35-37,11,35,37,20,0,9698,360,0.8,0.0,0.035792,0.584631
5-34-44,5,34,44,20,0,9697,361,0.8,0.0,0.035892,0.584616
20-25-28,20,25,28,20,0,9692,366,0.8,0.0,0.036389,0.584542
5-21-22,5,21,22,13,2,9957,101,0.52,0.5,0.010042,0.584494
1-8-21,1,8,21,13,2,9957,101,0.52,0.5,0.010042,0.584494
4-32-37,4,32,37,20,0,9688,370,0.8,0.0,0.036787,0.584482
4-27-43,4,27,43,13,2,9953,105,0.52,0.5,0.010439,0.584434
12-20-36,12,20,36,20,0,9682,376,0.8,0.0,0.037383,0.584393
15-27-32,15,27,32,13,2,9949,109,0.52,0.5,0.010837,0.584374
21-33-49,21,33,49,20,0,9679,379,0.8,0.0,0.037681,0.584348
6-21-36,6,21,36,20,0,9673,385,0.8,0.0,0.038278,0.584258
34-46-48,34,46,48,13,2,9941,117,0.52,0.5,0.011633,0.584255
18-24-38,18,24,38,13,2,9940,118,0.52,0.5,0.011732,0.58424
8-33-45,8,33,45,13,2,9937,121,0.52,0.5,0.01203,0.584195
8-18-29,8,18,29,20,0,9665,393,0.8,0.0,0.039073,0.584139
27-28-44,27,28,44,13,2,9933,125,0.52,0.5,0.012428,0.584136
15-27-35,15,27,35,13,2,9933,125,0.52,0.5,0.012428,0.584136
15-27-36,15,27,36,13,2,9933,125,0.52,0.5,0.012428,0.584136
11-15-35,11,15,35,13,2,9922,136,0.52,0.5,0.013522,0.583972
1-9-21,1,9,21,20,0,9652,406,0.8,0.0,0.040366,0.583945
12-22-37,12,22,37,13,2,9917,141,0.52,0.5,0.014019,0.583897
13-18-44,13,18,44,13,2,9915,143,0.52,0.5,0.014218,0.583867
5-31-47,5,31,47,13,2,9913,145,0.52,0.5,0.014416,0.583838
19-42-43,19,42,43,13,2,9912,146,0.52,0.5,0.014516,0.583823
12-28-48,12,28,48,13,2,9899,159,0.52,0.5,0.015808,0.583629
2-13-23,2,13,23,13,2,9898,160,0.52,0.5,0.015908,0.583614
6-17-39,6,17,39,13,2,9895,163,0.52,0.5,0.016206,0.583569
22-41-49,22,41,49,20,0,9626,432,0.8,0.0,0.042951,0.583557
38-42-45,38,42,45,13,2,9893,165,0.52,0.5,0.016405,0.583539
11-17-18,11,17,18,13,2,9886,172,0.52,0.5,0.017101,0.583435
26-34-47,26,34,47,20,0,9616,442,0.8,0.0,0.043945,0.583408
11-13-17,11,13,17,20,0,9606,452,0.8,0.0,0.044939,0.583259
13-14-18,13,14,18,13,2,9874,184,0.52,0.5,0.018294,0.583256
19-47-48,19,47,48,13,2,9873,185,0.52,0.5,0.018393,0.583241
13-18-33,13,18,33,13,2,9872,186,0.52,0.5,0.018493,0.583226
10-35-37,10,35,37,20,0,9603,455,0.8,0.0,0.045238,0.583214
12-15-33,12,15,33,20,0,9590,468,0.8,0.0,0.04653,0.58302
28-37-44,28,37,44,20,0,9588,470,0.8,0.0,0.046729,0.582991
31-32-35,31,32,35,13,2,9856,202,0.52,0.5,0.020084,0.582987
13-26-27,13,26,27,13,2,9853,205,0.52,0.5,0.020382,0.582943
37-46-47,37,46,47,13,2,9842,216,0.52,0.5,0.021475,0.582779
19-35-47,19,35,47,13,2,9822,236,0.52,0.5,0.023464,0.58248
23-37-48,23,37,48,13,2,9820,238,0.52,0.5,0.023663,0.582451
21-42-47,21,42,47,20,0,9500,558,0.8,0.0,0.055478,0.581678
8-25-48,8,25,48,20,0,9479,579,0.8,0.0,0.057566,0.581365
35-36-41,35,36,41,20,0,9417,641,0.8,0.0,0.06373,0.58044
7-10-21,7,10,21,20,0,9399,659,0.8,0.0,0.06552,0.580172
12-20-44,12,20,44,20,0,9381,677,0.8,0.0,0.06731,0.579904
19-39-49,19,39,49,20,0,9331,727,0.8,0.0,0.072281,0.579158
11-21-36,11,21,36,20,0,9326,732,0.8,0.0,0.072778,0.579083
24-30-42,24,30,42,20,0,9291,767,0.8,0.0,0.076258,0.578561
11-32-38,11,32,38,20,0,9274,784,0.8,0.0,0.077948,0.578308
4-8-33,4,8,33,20,0,9253,805,0.8,0.0,0.080036,0.577995
22-24-30,22,24,30,20,0,9206,852,0.8,0.0,0.084709,0.577294
5-13-25,5,13,25,20,0,9184,874,0.8,0.0,0.086896,0.576966
10-15-37,10,15,37,16,1,10055,3,0.64,0.25,0.000298,0.576955
11-15-37,11,15,37,16,1,10055,3,0.64,0.25,0.000298,0.576955
10-11-15,10,11,15,16,1,10055,3,0.64,0.25,0.000298,0.576955
29-42-49,29,42,49,16,1,10052,6,0.64,0.25,0.000597,0.576911
6-15-35,6,15,35,16,1,10051,7,0.64,0.25,0.000696,0.576896
8-43-46,8,43,46,16,1,10050,8,0.64,0.25,0.000795,0.576881
3-17-33,3,17,33,16,1,10049,9,0.64,0.25,0.000895,0.576866
2-24-37,2,24,37,16,1,10046,12,0.64,0.25,0.001193,0.576821
14-27-42,14,27,42,16,1,10044,14,0.64,0.25,0.001392,0.576791
37-41-47,37,41,47,16,1,10040,18,0.64,0.25,0.00179,0.576732
11-21-48,11,21,48,16,1,10039,19,0.64,0.25,0.001889,0.576717
21-48-49,21,48,49,16,1,10039,19,0.64,0.25,0.001889,0.576717
8-14-28,8,14,28,16,1,10038,20,0.64,0.25,0.001988,0.576702
1-12-13,1,12,13,16,1,10036,22,0.64,0.25,0.002187,0.576672
13-18-49,13,18,49,16,1,10035,23,0.64,0.25,0.002287,0.576657
18-40-49,18,40,49,16,1,10035,23,0.64,0.25,0.002287,0.576657
24-33-42,24,33,42,16,1,10031,27,0.64,0.25,0.002684,0.576597
33-42-48,33,42,48,16,1,10031,27,0.64,0.25,0.002684,0.576597
23-33-42,23,33,42,16,1,10031,27,0.64,0.25,0.002684,0.576597
1-4-37,1,4,37,16,1,10029,29,0.64,0.25,0.002883,0.576568
1-4-24,1,4,24,16,1,10029,29,0.64,0.25,0.002883,0.576568
5-15-36,5,15,36,16,1,10027,31,0.64,0.25,0.003082,0.576538
22-25-44,22,25,44,16,1,10023,35,0.64,0.25,0.00348,0.576478
22-25-48,22,25,48,16,1,10023,35,0.64,0.25,0.00348,0.576478
16-34-49,16,34,49,16,1,10022,36,0.64,0.25,0.003579,0.576463
16-18-44,16,18,44,16,1,10021,37,0.64,0.25,0.003679,0.576448
12-23-36,12,23,36,16,1,10019,39,0.64,0.25,0.003878,0.576418
17-20-33,17,20,33,16,1,10016,42,0.64,0.25,0.004176,0.576374
10-32-36,10,32,36,16,1,10013,45,0.64,0.25,0.004474,0.576329
9-20-28,9,20,28,16,1,10012,46,0.64,0.25,0.004573,0.576314
9-18-28,9,18,28,16,1,10012,46,0.64,0.25,0.004573,0.576314
18-28-48,18,28,48,16,1,10012,46,0.64,0.25,0.004573,0.576314
11-34-46,11,34,46,20,0,9140,918,0.8,0.0,0.091271,0.576309
