draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url
958,,3,4,7,14,28,40,1970,51,2,https://info.toto.bg/content/files/stats-tiraji/649_70.txt
959,,6,7,11,18,23,24,1970,52,1,https://info.toto.bg/content/files/stats-tiraji/649_70.txt
960,,9,11,19,21,26,48,1970,52,2,https://info.toto.bg/content/files/stats-tiraji/649_70.txt
961,,1,3,6,31,35,37,1970,601,1,https://info.toto.bg/content/files/stats-tiraji/649_70.txt
962,,3,11,12,24,31,36,1970,601,2,https://info.toto.bg/content/files/stats-tiraji/649_70.txt
963,,4,6,32,36,39,46,1970,602,1,https://info.toto.bg/content/files/stats-tiraji/649_70.txt
964,,17,21,37,38,39,48,1970,602,2,https://info.toto.bg/content/files/stats-tiraji/649_70.txt
965,,4,7,19,27,29,32,1971,1,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
966,,12,21,26,33,37,43,1971,1,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
967,,4,7,12,15,35,45,1971,2,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
968,,3,5,13,15,16,24,1971,2,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
969,,4,6,12,18,47,49,1971,3,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
970,,4,9,20,29,33,45,1971,3,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
971,,9,28,29,37,40,43,1971,4,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
972,,14,18,25,35,45,48,1971,4,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
973,,4,10,12,16,17,47,1971,5,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
974,,2,15,26,28,37,41,1971,5,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
975,,4,20,25,27,44,49,1971,6,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
976,,2,12,19,25,28,35,1971,6,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
977,,18,19,25,34,42,48,1971,7,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
978,,8,10,19,24,32,38,1971,7,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
979,,4,11,20,26,34,40,1971,8,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
980,,2,8,14,17,31,49,1971,8,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
981,,11,15,16,22,37,49,1971,9,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
982,,3,12,18,23,39,49,1971,9,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
983,,1,5,21,43,45,49,1971,10,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
984,,4,11,15,17,29,39,1971,10,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
985,,2,8,15,16,40,43,1971,11,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
986,,9,20,24,29,37,46,1971,11,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
987,,16,23,27,29,33,42,1971,12,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
988,,12,19,24,26,29,47,1971,12,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
989,,13,21,22,26,31,48,1971,13,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
990,,5,7,9,23,38,45,1971,13,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
991,,8,16,17,32,38,44,1971,14,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
992,,8,15,17,22,24,40,1971,14,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
993,,15,17,18,23,36,47,1971,15,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
994,,5,6,8,14,31,46,1971,15,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
995,,3,5,11,19,23,24,1971,16,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
996,,7,9,20,39,40,49,1971,16,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
997,,8,18,22,26,32,36,1971,17,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
998,,8,12,30,34,46,49,1971,17,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
999,,20,24,29,31,40,48,1971,18,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1000,,2,4,7,40,43,49,1971,18,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1001,,2,7,12,14,16,17,1971,19,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1002,,7,15,17,41,45,47,1971,19,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1003,,1,5,22,31,33,45,1971,20,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1004,,8,28,30,35,36,47,1971,20,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1005,,8,15,26,31,37,49,1971,21,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1006,,6,7,9,12,24,29,1971,21,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1007,,6,11,24,27,37,44,1971,22,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1008,,7,12,15,20,28,42,1971,22,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1009,,4,32,37,42,43,49,1971,23,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1010,,3,4,26,31,35,39,1971,23,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1011,,1,6,23,24,28,44,1971,24,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1012,,6,22,30,31,39,48,1971,24,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1013,,4,8,15,29,30,35,1971,25,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1014,,9,10,14,15,19,47,1971,25,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1015,,3,8,16,38,41,49,1971,26,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1016,,8,11,18,30,31,41,1971,26,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1017,,3,12,15,26,32,42,1971,27,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1018,,2,12,14,19,29,33,1971,27,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1019,,15,21,26,27,33,46,1971,28,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1020,,2,14,15,36,38,41,1971,28,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1021,,9,13,15,23,31,42,1971,29,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1022,,2,17,21,34,40,46,1971,29,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1023,,19,22,27,30,34,36,1971,30,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1024,,1,6,14,18,22,27,1971,30,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1025,,10,14,16,27,30,38,1971,31,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1026,,13,24,27,30,31,36,1971,31,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1027,,3,13,15,16,33,34,1971,32,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1028,,4,28,35,37,40,43,1971,32,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1029,,9,17,20,28,34,48,1971,33,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1030,,1,19,26,33,34,35,1971,33,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1031,,12,27,28,33,38,45,1971,34,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1032,,5,8,19,21,35,46,1971,34,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1033,,10,17,20,30,43,47,1971,35,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1034,,12,15,20,36,44,49,1971,35,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1035,,7,31,35,38,40,47,1971,36,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1036,,11,22,28,43,44,47,1971,36,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1037,,7,8,13,16,36,38,1971,37,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1038,,13,21,23,24,30,44,1971,37,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1039,,5,8,13,24,34,44,1971,38,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1040,,6,8,16,17,32,42,1971,38,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1041,,6,16,21,32,37,45,1971,39,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1042,,8,20,22,26,29,45,1971,39,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1043,,21,28,37,44,45,46,1971,40,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1044,,3,4,18,26,30,45,1971,40,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1045,,6,13,14,20,24,43,1971,41,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1046,,2,3,4,16,22,47,1971,41,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1047,,1,5,16,24,43,47,1971,42,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1048,,19,21,23,33,43,49,1971,42,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1049,,2,34,35,37,40,48,1971,43,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1050,,15,22,25,31,35,40,1971,43,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1051,,2,4,12,39,40,44,1971,44,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1052,,11,21,24,30,34,38,1971,44,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1053,,11,12,28,31,44,45,1971,45,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1054,,1,3,7,12,15,47,1971,45,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1055,,16,21,23,35,40,44,1971,46,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1056,,1,10,17,20,27,32,1971,46,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1057,,5,9,22,27,37,39,1971,47,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1058,,15,17,19,23,24,49,1971,47,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1059,,4,18,25,40,45,47,1971,48,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1060,,4,9,17,19,36,38,1971,48,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1061,,3,10,22,27,37,49,1971,49,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1062,,1,8,11,26,37,44,1971,49,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1063,,11,13,14,17,31,39,1971,50,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1064,,12,19,21,30,31,47,1971,50,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1065,,5,10,14,17,30,40,1971,51,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1066,,4,5,16,17,22,30,1971,51,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1067,,1,11,21,29,33,34,1971,52,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1068,,2,14,24,26,38,41,1971,52,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1069,,10,12,16,22,39,44,1971,601,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1070,,4,15,21,29,40,48,1971,601,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1071,,9,16,18,34,39,45,1971,602,1,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1072,,16,17,22,37,39,43,1971,602,2,https://info.toto.bg/content/files/stats-tiraji/649_71.txt
1073,,3,5,11,35,36,41,1972,1,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1074,,3,7,26,38,41,44,1972,1,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1075,,6,8,14,19,40,47,1972,2,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1076,,3,32,38,39,42,44,1972,2,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1077,,5,7,12,13,36,44,1972,3,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1078,,8,24,28,32,40,44,1972,3,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1079,,2,4,9,13,25,32,1972,4,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1080,,1,18,26,36,41,44,1972,4,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1081,,2,3,8,33,46,47,1972,5,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1082,,3,12,18,34,40,49,1972,5,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1083,,2,9,16,17,30,31,1972,6,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1084,,1,3,20,36,40,42,1972,6,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1085,,1,15,17,22,40,48,1972,7,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1086,,13,16,17,23,24,49,1972,7,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1087,,12,15,18,19,28,38,1972,8,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1088,,2,13,19,21,28,42,1972,8,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1089,,7,13,24,29,44,46,1972,9,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1090,,5,11,17,26,38,42,1972,9,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1091,,13,18,21,25,26,48,1972,10,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1092,,1,4,21,22,38,45,1972,10,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1093,,4,13,31,32,33,36,1972,11,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1094,,16,19,35,38,43,45,1972,11,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1095,,9,19,21,28,32,33,1972,12,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1096,,8,13,27,37,41,45,1972,12,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1097,,5,7,44,45,48,49,1972,13,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1098,,2,10,17,19,27,41,1972,13,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1099,,11,12,16,23,26,46,1972,14,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1100,,4,6,19,32,33,39,1972,14,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1101,,1,3,5,25,33,41,1972,15,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1102,,2,6,10,19,23,40,1972,15,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1103,,7,20,28,35,39,43,1972,16,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1104,,2,15,22,23,37,40,1972,16,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1105,,1,17,24,27,29,39,1972,17,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1106,,14,15,17,18,20,35,1972,17,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1107,,2,12,24,32,34,43,1972,18,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1108,,2,7,22,24,26,38,1972,18,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1109,,3,8,10,21,39,42,1972,19,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1110,,12,19,21,22,31,37,1972,19,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1111,,14,27,28,29,31,46,1972,20,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1112,,7,8,16,23,38,42,1972,20,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1113,,4,10,24,28,33,38,1972,21,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1114,,4,15,21,24,28,41,1972,21,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1115,,8,12,13,19,21,24,1972,22,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1116,,5,17,18,41,45,48,1972,22,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1117,,1,9,17,19,22,35,1972,23,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1118,,7,9,14,17,20,35,1972,23,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1119,,6,10,19,27,29,37,1972,24,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1120,,7,8,9,20,33,43,1972,24,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1121,,12,17,26,27,33,41,1972,25,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1122,,6,10,17,22,24,27,1972,25,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1123,,8,19,23,34,46,47,1972,26,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1124,,21,22,28,36,39,45,1972,26,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1125,,11,17,22,23,29,32,1972,27,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1126,,3,6,14,16,18,46,1972,27,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1127,,3,9,12,22,24,35,1972,28,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1128,,4,19,25,29,36,47,1972,28,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1129,,5,10,20,40,41,48,1972,29,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1130,,1,4,21,32,44,47,1972,29,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1131,,2,10,24,28,39,48,1972,30,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1132,,7,12,15,21,34,37,1972,30,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1133,,14,20,26,31,38,40,1972,31,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1134,,13,20,23,32,44,45,1972,31,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1135,,1,6,18,22,31,40,1972,32,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1136,,13,16,31,32,35,40,1972,32,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1137,,6,9,24,35,38,45,1972,33,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1138,,1,10,33,34,40,41,1972,33,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1139,,4,8,15,19,24,34,1972,34,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1140,,11,14,18,26,31,34,1972,34,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1141,,5,6,16,42,45,48,1972,35,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1142,,1,8,19,27,34,40,1972,35,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1143,,4,6,8,17,18,22,1972,36,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1144,,6,8,20,26,38,48,1972,36,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1145,,14,18,20,21,26,39,1972,37,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1146,,1,6,8,11,16,18,1972,37,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1147,,6,13,42,47,48,49,1972,38,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1148,,4,7,35,41,42,46,1972,38,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1149,,3,18,22,25,29,36,1972,39,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1150,,11,32,34,41,42,47,1972,39,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1151,,17,22,25,42,43,44,1972,40,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1152,,11,21,30,31,42,48,1972,40,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1153,,10,18,19,31,36,46,1972,41,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1154,,1,14,29,37,42,48,1972,41,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1155,,2,5,21,24,27,28,1972,42,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1156,,24,25,28,33,39,44,1972,42,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1157,,22,24,31,33,43,49,1972,43,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1158,,6,10,20,33,43,46,1972,43,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1159,,7,12,13,22,34,48,1972,44,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1160,,10,21,22,24,38,48,1972,44,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1161,,11,14,20,35,46,47,1972,45,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1162,,1,10,12,26,35,47,1972,45,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1163,,9,21,22,32,36,38,1972,46,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1164,,3,10,20,28,34,45,1972,46,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1165,,17,24,33,37,43,49,1972,47,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1166,,11,19,20,39,48,49,1972,47,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1167,,4,6,35,39,46,47,1972,48,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1168,,3,17,34,35,41,46,1972,48,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1169,,12,22,29,33,40,44,1972,49,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1170,,1,9,21,24,36,43,1972,49,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1171,,13,22,25,38,42,46,1972,50,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1172,,1,9,16,20,40,41,1972,50,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1173,,6,31,37,44,45,49,1972,51,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1174,,6,10,14,23,42,49,1972,51,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1175,,5,9,16,30,34,49,1972,52,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1176,,2,32,34,36,41,47,1972,52,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1177,,15,17,25,28,35,45,1972,601,1,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
1178,,6,9,30,40,44,49,1972,601,2,https://info.toto.bg/content/files/stats-tiraji/649_72.txt
