draw_event_id,source_draw_id,date,year,draw_number,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source_url,rules_version,data_status
2003-020-2,5626,,2003,20,2,8,22,29,32,36,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-020-3,5627,,2003,20,3,7,17,18,26,46,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-021-1,5628,,2003,21,1,1,8,18,32,33,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-021-2,5629,,2003,21,2,12,15,20,28,29,36,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-021-3,5630,,2003,21,3,18,28,35,42,46,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-022-1,5631,,2003,22,1,8,16,21,27,32,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-022-2,5632,,2003,22,2,9,11,13,15,21,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-022-3,5633,,2003,22,3,10,22,35,37,42,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-023-1,5634,,2003,23,1,5,35,37,38,41,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-023-2,5635,,2003,23,2,12,27,39,40,46,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-023-3,5636,,2003,23,3,1,16,35,36,38,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-024-1,5637,,2003,24,1,1,7,8,9,45,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-024-2,5638,,2003,24,2,20,21,24,30,31,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-024-3,5639,,2003,24,3,1,3,12,14,17,34,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-025-1,5640,,2003,25,1,1,2,18,34,38,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-025-2,5641,,2003,25,2,2,25,28,31,33,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-025-3,5642,,2003,25,3,1,15,17,25,39,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-026-1,5643,,2003,26,1,3,9,17,35,46,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-026-2,5644,,2003,26,2,13,20,24,38,41,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-026-3,5645,,2003,26,3,1,6,19,25,34,39,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-027-1,5646,,2003,27,1,13,17,20,22,33,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-027-2,5647,,2003,27,2,1,25,30,43,47,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-027-3,5648,,2003,27,3,8,20,21,24,30,40,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-028-1,5649,,2003,28,1,2,15,20,39,40,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-028-2,5650,,2003,28,2,22,23,27,39,41,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-028-3,5651,,2003,28,3,4,22,23,24,47,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-029-1,5652,,2003,29,1,1,28,29,33,36,39,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-029-2,5653,,2003,29,2,10,17,18,31,32,35,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-029-3,5654,,2003,29,3,13,20,34,36,46,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-030-1,5655,,2003,30,1,2,18,21,28,37,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-030-2,5656,,2003,30,2,5,8,17,18,24,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-030-3,5657,,2003,30,3,8,11,29,34,36,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-031-1,5658,,2003,31,1,3,29,37,41,44,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-031-2,5659,,2003,31,2,12,24,25,33,36,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-031-3,5660,,2003,31,3,8,21,22,34,40,41,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-032-1,5661,,2003,32,1,4,9,16,19,25,44,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-032-2,5662,,2003,32,2,8,17,25,26,45,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-032-3,5663,,2003,32,3,14,21,23,31,42,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-033-1,5664,,2003,33,1,12,17,23,28,29,44,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-033-2,5665,,2003,33,2,10,11,24,25,40,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-033-3,5666,,2003,33,3,9,10,17,41,44,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-034-1,5667,,2003,34,1,19,23,26,27,44,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-034-2,5668,,2003,34,2,7,9,14,30,46,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-034-3,5669,,2003,34,3,16,28,29,32,40,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-035-1,5670,,2003,35,1,9,10,17,20,21,28,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-035-2,5671,,2003,35,2,5,9,23,33,34,37,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-035-3,5672,,2003,35,3,2,34,39,42,44,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-036-1,5673,,2003,36,1,9,13,17,23,24,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-036-2,5674,,2003,36,2,2,7,14,15,18,41,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-036-3,5675,,2003,36,3,3,17,25,33,45,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-037-1,5676,,2003,37,1,16,20,21,26,29,30,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-037-2,5677,,2003,37,2,25,26,29,31,32,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-037-3,5678,,2003,37,3,3,6,19,30,34,36,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-038-1,5679,,2003,38,1,2,16,38,39,40,41,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-038-2,5680,,2003,38,2,2,7,9,20,31,35,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-038-3,5681,,2003,38,3,4,5,6,8,15,16,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-039-1,5682,,2003,39,1,6,26,27,32,41,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-039-2,5683,,2003,39,2,7,8,11,28,30,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-039-3,5684,,2003,39,3,13,24,27,31,37,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-040-1,5685,,2003,40,1,10,13,27,38,40,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-040-2,5686,,2003,40,2,9,31,32,39,43,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-040-3,5687,,2003,40,3,4,15,23,39,42,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-041-1,5688,,2003,41,1,7,12,14,16,19,38,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-041-2,5689,,2003,41,2,20,22,25,29,30,32,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-041-3,5690,,2003,41,3,7,10,21,31,38,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-042-1,5691,,2003,42,1,5,21,25,26,29,37,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-042-2,5692,,2003,42,2,9,11,13,38,40,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-042-3,5693,,2003,42,3,12,20,30,39,44,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-043-1,5694,,2003,43,1,4,20,32,34,41,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-043-2,5695,,2003,43,2,15,22,28,31,41,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-043-3,5696,,2003,43,3,10,29,35,37,41,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-044-1,5697,,2003,44,1,6,15,23,34,38,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-044-2,5698,,2003,44,2,26,28,38,40,43,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-044-3,5699,,2003,44,3,7,19,26,40,42,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-045-1,5700,,2003,45,1,9,15,35,38,40,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-045-2,5701,,2003,45,2,2,22,31,38,46,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-045-3,5702,,2003,45,3,5,25,33,40,41,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-046-1,5703,,2003,46,1,9,13,19,36,46,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-046-2,5704,,2003,46,2,2,4,18,23,28,39,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-046-3,5705,,2003,46,3,11,19,25,44,45,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-047-1,5706,,2003,47,1,1,11,12,26,27,28,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-047-2,5707,,2003,47,2,6,8,19,20,29,32,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-047-3,5708,,2003,47,3,11,15,16,24,37,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-048-1,5709,,2003,48,1,6,21,24,27,28,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-048-2,5710,,2003,48,2,1,9,14,19,20,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-048-3,5711,,2003,48,3,5,6,15,31,42,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-049-1,5712,,2003,49,1,1,18,26,31,41,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-049-2,5713,,2003,49,2,3,6,10,18,24,31,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-049-3,5714,,2003,49,3,9,13,20,21,34,39,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-050-1,5715,,2003,50,1,19,28,40,41,42,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-050-2,5716,,2003,50,2,7,13,14,18,21,37,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-050-3,5717,,2003,50,3,7,26,34,38,43,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-051-1,5718,,2003,51,1,13,14,18,19,28,38,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-051-2,5719,,2003,51,2,12,16,26,30,45,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-051-3,5720,,2003,51,3,21,23,33,38,46,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-052-1,5721,,2003,52,1,7,10,13,31,35,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-052-2,5722,,2003,52,2,4,9,14,25,28,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-052-3,5723,,2003,52,3,12,17,20,39,40,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-053-1,5724,,2003,53,1,4,15,17,35,39,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-053-2,5725,,2003,53,2,8,11,20,34,37,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-053-3,5726,,2003,53,3,1,5,11,38,43,44,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-054-1,5727,,2003,54,1,10,26,31,35,41,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-054-2,5728,,2003,54,2,12,14,28,32,38,44,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-054-3,5729,,2003,54,3,2,12,20,22,25,32,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-055-1,5730,,2003,55,1,1,9,22,28,44,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-055-2,5731,,2003,55,2,2,8,19,28,33,39,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-055-3,5732,,2003,55,3,5,10,21,22,29,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-056-1,5733,,2003,56,1,5,6,14,24,33,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-056-2,5734,,2003,56,2,3,9,16,20,33,41,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-056-3,5735,,2003,56,3,2,5,28,35,43,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-057-1,5736,,2003,57,1,1,6,27,32,36,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-057-2,5737,,2003,57,2,4,12,14,20,25,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-057-3,5738,,2003,57,3,10,22,25,28,44,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-058-1,5739,,2003,58,1,8,11,19,33,36,38,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-058-2,5740,,2003,58,2,2,6,7,14,17,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-058-3,5741,,2003,58,3,6,25,27,30,37,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-059-1,5742,,2003,59,1,2,16,17,20,44,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-059-2,5743,,2003,59,2,10,22,28,31,41,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-059-3,5744,,2003,59,3,6,8,19,20,29,38,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-060-1,5745,,2003,60,1,1,9,14,40,48,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-060-2,5746,,2003,60,2,4,19,20,24,25,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-060-3,5747,,2003,60,3,1,10,12,14,26,44,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-061-1,5748,,2003,61,1,10,11,16,28,36,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-061-2,5749,,2003,61,2,7,15,38,41,48,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-061-3,5750,,2003,61,3,6,25,40,42,43,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-062-1,5751,,2003,62,1,11,21,24,25,30,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-062-2,5752,,2003,62,2,10,21,27,37,40,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-062-3,5753,,2003,62,3,9,12,22,24,29,43,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-063-1,5754,,2003,63,1,17,25,32,39,43,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-063-2,5755,,2003,63,2,7,14,15,36,41,45,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-063-3,5756,,2003,63,3,6,12,18,27,34,41,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-064-1,5757,,2003,64,1,2,8,12,19,32,37,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-064-2,5758,,2003,64,2,5,8,22,33,36,41,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-064-3,5759,,2003,64,3,4,6,8,21,25,30,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-065-1,5760,,2003,65,1,16,17,20,32,34,38,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-065-2,5761,,2003,65,2,3,7,10,26,39,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-065-3,5762,,2003,65,3,11,30,32,34,35,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-066-1,5763,,2003,66,1,7,8,14,24,33,36,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-066-2,5764,,2003,66,2,2,4,18,29,42,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-066-3,5765,,2003,66,3,11,14,15,28,29,46,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-067-1,5766,,2003,67,1,11,16,24,25,32,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-067-2,5767,,2003,67,2,16,20,23,32,45,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-067-3,5768,,2003,67,3,12,18,31,36,39,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-068-1,5769,,2003,68,1,1,11,18,20,36,40,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-068-2,5770,,2003,68,2,3,7,9,15,20,39,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-068-3,5771,,2003,68,3,1,2,7,15,23,36,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-069-1,5772,,2003,69,1,3,20,26,28,31,37,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-069-2,5773,,2003,69,2,1,5,10,22,31,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-069-3,5774,,2003,69,3,7,9,26,31,33,48,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-070-1,5775,,2003,70,1,20,21,37,38,48,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-070-2,5776,,2003,70,2,11,13,26,33,34,42,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-070-3,5777,,2003,70,3,9,10,29,30,33,47,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-071-1,5778,,2003,71,1,7,9,13,17,20,35,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2003-071-2,5779,,2003,71,2,4,10,17,30,41,49,,raw:bst_649_2003.txt,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
