draw_event_id,year,draw_number,date,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source,source_url,source_draw_id,data_status
1962-16-1,1962,16,,1,21,26,32,33,39,40,,historical_draws.csv,raw:bst_649_1962.txt,226,available_without_bonus
1962-17-1,1962,17,,1,2,4,13,33,39,46,,historical_draws.csv,raw:bst_649_1962.txt,227,available_without_bonus
1962-18-1,1962,18,,1,9,26,40,41,46,49,,historical_draws.csv,raw:bst_649_1962.txt,228,available_without_bonus
1962-19-1,1962,19,,1,5,9,16,27,42,47,,historical_draws.csv,raw:bst_649_1962.txt,229,available_without_bonus
1962-20-1,1962,20,,1,3,14,22,28,34,42,,historical_draws.csv,raw:bst_649_1962.txt,230,available_without_bonus
1962-21-1,1962,21,,1,8,16,21,39,43,45,,historical_draws.csv,raw:bst_649_1962.txt,231,available_without_bonus
1962-22-1,1962,22,,1,6,13,20,21,29,41,,historical_draws.csv,raw:bst_649_1962.txt,232,available_without_bonus
1962-23-1,1962,23,,1,1,3,4,11,34,36,,historical_draws.csv,raw:bst_649_1962.txt,233,available_without_bonus
1962-24-1,1962,24,,1,1,19,21,25,29,45,,historical_draws.csv,raw:bst_649_1962.txt,234,available_without_bonus
1962-25-1,1962,25,,1,24,25,26,28,34,37,,historical_draws.csv,raw:bst_649_1962.txt,235,available_without_bonus
1962-26-1,1962,26,,1,6,28,29,33,36,44,,historical_draws.csv,raw:bst_649_1962.txt,236,available_without_bonus
1962-27-1,1962,27,,1,3,7,13,25,26,42,,historical_draws.csv,raw:bst_649_1962.txt,237,available_without_bonus
1962-28-1,1962,28,,1,4,9,17,22,24,37,,historical_draws.csv,raw:bst_649_1962.txt,238,available_without_bonus
1962-29-1,1962,29,,1,5,20,28,39,42,46,,historical_draws.csv,raw:bst_649_1962.txt,239,available_without_bonus
1962-30-1,1962,30,,1,1,6,12,17,31,38,,historical_draws.csv,raw:bst_649_1962.txt,240,available_without_bonus
1962-31-1,1962,31,,1,7,13,23,26,44,46,,historical_draws.csv,raw:bst_649_1962.txt,241,available_without_bonus
1962-32-1,1962,32,,1,4,12,14,17,19,46,,historical_draws.csv,raw:bst_649_1962.txt,242,available_without_bonus
1962-33-1,1962,33,,1,7,9,28,33,42,48,,historical_draws.csv,raw:bst_649_1962.txt,243,available_without_bonus
1962-34-1,1962,34,,1,13,17,20,31,39,47,,historical_draws.csv,raw:bst_649_1962.txt,244,available_without_bonus
1962-35-1,1962,35,,1,2,4,8,38,42,49,,historical_draws.csv,raw:bst_649_1962.txt,245,available_without_bonus
1962-36-1,1962,36,,1,13,16,25,30,31,41,,historical_draws.csv,raw:bst_649_1962.txt,246,available_without_bonus
1962-37-1,1962,37,,1,9,10,28,30,33,35,,historical_draws.csv,raw:bst_649_1962.txt,247,available_without_bonus
1962-38-1,1962,38,,1,6,8,18,32,42,44,,historical_draws.csv,raw:bst_649_1962.txt,248,available_without_bonus
1962-39-1,1962,39,,1,4,16,19,22,47,48,,historical_draws.csv,raw:bst_649_1962.txt,249,available_without_bonus
1962-40-1,1962,40,,1,6,7,13,20,22,31,,historical_draws.csv,raw:bst_649_1962.txt,250,available_without_bonus
1962-41-1,1962,41,,1,2,6,12,22,34,42,,historical_draws.csv,raw:bst_649_1962.txt,251,available_without_bonus
1962-42-1,1962,42,,1,13,15,20,31,36,45,,historical_draws.csv,raw:bst_649_1962.txt,252,available_without_bonus
1962-43-1,1962,43,,1,11,16,20,23,42,49,,historical_draws.csv,raw:bst_649_1962.txt,253,available_without_bonus
1962-44-1,1962,44,,1,4,11,12,36,38,47,,historical_draws.csv,raw:bst_649_1962.txt,254,available_without_bonus
1962-45-1,1962,45,,1,1,12,24,34,43,48,,historical_draws.csv,raw:bst_649_1962.txt,255,available_without_bonus
1962-46-1,1962,46,,1,1,14,15,29,44,47,,historical_draws.csv,raw:bst_649_1962.txt,256,available_without_bonus
1962-47-1,1962,47,,1,1,11,12,28,36,45,,historical_draws.csv,raw:bst_649_1962.txt,257,available_without_bonus
1962-48-1,1962,48,,1,16,18,23,29,37,48,,historical_draws.csv,raw:bst_649_1962.txt,258,available_without_bonus
1962-49-1,1962,49,,1,12,24,27,30,34,49,,historical_draws.csv,raw:bst_649_1962.txt,259,available_without_bonus
1962-50-1,1962,50,,1,5,9,12,23,24,28,,historical_draws.csv,raw:bst_649_1962.txt,260,available_without_bonus
1962-51-1,1962,51,,1,2,20,25,26,38,42,,historical_draws.csv,raw:bst_649_1962.txt,261,available_without_bonus
1962-52-1,1962,52,,1,13,34,41,43,46,49,,historical_draws.csv,raw:bst_649_1962.txt,262,available_without_bonus
1962-601-1,1962,601,,1,3,4,20,33,37,48,,historical_draws.csv,raw:bst_649_1962.txt,263,available_without_bonus
1963-1-1,1963,1,,1,7,8,36,38,39,49,,historical_draws.csv,raw:bst_649_1963.txt,264,available_without_bonus
1963-2-1,1963,2,,1,1,5,14,19,21,40,,historical_draws.csv,raw:bst_649_1963.txt,265,available_without_bonus
1963-3-1,1963,3,,1,5,23,34,35,40,45,,historical_draws.csv,raw:bst_649_1963.txt,266,available_without_bonus
1963-4-1,1963,4,,1,5,10,14,16,33,45,,historical_draws.csv,raw:bst_649_1963.txt,267,available_without_bonus
1963-5-1,1963,5,,1,3,29,35,42,43,46,,historical_draws.csv,raw:bst_649_1963.txt,268,available_without_bonus
1963-6-1,1963,6,,1,15,22,24,26,47,49,,historical_draws.csv,raw:bst_649_1963.txt,269,available_without_bonus
1963-7-1,1963,7,,1,1,6,27,32,42,43,,historical_draws.csv,raw:bst_649_1963.txt,270,available_without_bonus
1963-8-1,1963,8,,1,1,6,8,32,37,38,,historical_draws.csv,raw:bst_649_1963.txt,271,available_without_bonus
1963-9-1,1963,9,,1,9,20,23,25,29,46,,historical_draws.csv,raw:bst_649_1963.txt,272,available_without_bonus
1963-10-1,1963,10,,1,8,14,20,31,39,48,,historical_draws.csv,raw:bst_649_1963.txt,273,available_without_bonus
1963-11-1,1963,11,,1,11,14,22,29,41,44,,historical_draws.csv,raw:bst_649_1963.txt,274,available_without_bonus
1963-12-1,1963,12,,1,1,21,29,39,44,45,,historical_draws.csv,raw:bst_649_1963.txt,275,available_without_bonus
1963-13-1,1963,13,,1,2,6,10,18,36,42,,historical_draws.csv,raw:bst_649_1963.txt,276,available_without_bonus
1963-14-1,1963,14,,1,6,8,21,29,42,48,,historical_draws.csv,raw:bst_649_1963.txt,277,available_without_bonus
1963-15-1,1963,15,,1,5,11,24,37,40,47,,historical_draws.csv,raw:bst_649_1963.txt,278,available_without_bonus
1963-16-1,1963,16,,1,2,19,23,33,39,42,,historical_draws.csv,raw:bst_649_1963.txt,279,available_without_bonus
1963-17-1,1963,17,,1,2,4,7,34,39,45,,historical_draws.csv,raw:bst_649_1963.txt,280,available_without_bonus
1963-18-1,1963,18,,1,1,2,13,40,43,45,,historical_draws.csv,raw:bst_649_1963.txt,281,available_without_bonus
1963-19-1,1963,19,,1,12,17,23,27,31,41,,historical_draws.csv,raw:bst_649_1963.txt,282,available_without_bonus
1963-20-1,1963,20,,1,1,17,21,23,24,28,,historical_draws.csv,raw:bst_649_1963.txt,283,available_without_bonus
1963-21-1,1963,21,,1,1,2,7,8,29,42,,historical_draws.csv,raw:bst_649_1963.txt,284,available_without_bonus
1963-22-1,1963,22,,1,4,10,11,21,36,49,,historical_draws.csv,raw:bst_649_1963.txt,285,available_without_bonus
1963-23-1,1963,23,,1,3,14,26,40,43,47,,historical_draws.csv,raw:bst_649_1963.txt,286,available_without_bonus
1963-24-1,1963,24,,1,10,13,17,18,40,47,,historical_draws.csv,raw:bst_649_1963.txt,287,available_without_bonus
1963-25-1,1963,25,,1,29,30,33,39,47,49,,historical_draws.csv,raw:bst_649_1963.txt,288,available_without_bonus
1963-26-1,1963,26,,1,8,9,12,18,24,37,,historical_draws.csv,raw:bst_649_1963.txt,289,available_without_bonus
1963-27-1,1963,27,,1,14,28,30,46,48,49,,historical_draws.csv,raw:bst_649_1963.txt,290,available_without_bonus
1963-28-1,1963,28,,1,9,19,30,32,39,49,,historical_draws.csv,raw:bst_649_1963.txt,291,available_without_bonus
1963-29-1,1963,29,,1,9,11,26,31,44,49,,historical_draws.csv,raw:bst_649_1963.txt,292,available_without_bonus
1963-30-1,1963,30,,1,1,4,14,35,40,42,,historical_draws.csv,raw:bst_649_1963.txt,293,available_without_bonus
1963-31-1,1963,31,,1,11,17,19,26,32,47,,historical_draws.csv,raw:bst_649_1963.txt,294,available_without_bonus
1963-32-1,1963,32,,1,13,14,21,26,37,40,,historical_draws.csv,raw:bst_649_1963.txt,295,available_without_bonus
1963-33-1,1963,33,,1,3,13,16,19,31,32,,historical_draws.csv,raw:bst_649_1963.txt,296,available_without_bonus
1963-34-1,1963,34,,1,20,29,32,36,44,46,,historical_draws.csv,raw:bst_649_1963.txt,297,available_without_bonus
1963-35-1,1963,35,,1,1,3,27,31,35,41,,historical_draws.csv,raw:bst_649_1963.txt,298,available_without_bonus
1963-36-1,1963,36,,1,16,21,27,28,32,45,,historical_draws.csv,raw:bst_649_1963.txt,299,available_without_bonus
1963-37-1,1963,37,,1,1,2,17,24,41,49,,historical_draws.csv,raw:bst_649_1963.txt,300,available_without_bonus
1963-38-1,1963,38,,1,1,8,26,30,32,40,,historical_draws.csv,raw:bst_649_1963.txt,301,available_without_bonus
1963-39-1,1963,39,,1,2,4,5,13,26,46,,historical_draws.csv,raw:bst_649_1963.txt,302,available_without_bonus
1963-40-1,1963,40,,1,3,17,25,32,34,40,,historical_draws.csv,raw:bst_649_1963.txt,303,available_without_bonus
1963-41-1,1963,41,,1,15,18,19,22,26,40,,historical_draws.csv,raw:bst_649_1963.txt,304,available_without_bonus
1963-42-1,1963,42,,1,1,6,25,34,46,48,,historical_draws.csv,raw:bst_649_1963.txt,305,available_without_bonus
1963-43-1,1963,43,,1,10,16,20,24,43,45,,historical_draws.csv,raw:bst_649_1963.txt,306,available_without_bonus
1963-44-1,1963,44,,1,14,24,26,30,34,42,,historical_draws.csv,raw:bst_649_1963.txt,307,available_without_bonus
1963-45-1,1963,45,,1,5,17,20,21,40,46,,historical_draws.csv,raw:bst_649_1963.txt,308,available_without_bonus
1963-46-1,1963,46,,1,25,28,31,32,37,41,,historical_draws.csv,raw:bst_649_1963.txt,309,available_without_bonus
1963-47-1,1963,47,,1,30,40,44,45,46,49,,historical_draws.csv,raw:bst_649_1963.txt,310,available_without_bonus
1963-48-1,1963,48,,1,4,18,21,32,37,44,,historical_draws.csv,raw:bst_649_1963.txt,311,available_without_bonus
1963-49-1,1963,49,,1,1,8,21,22,38,49,,historical_draws.csv,raw:bst_649_1963.txt,312,available_without_bonus
1963-50-1,1963,50,,1,2,5,11,12,16,44,,historical_draws.csv,raw:bst_649_1963.txt,313,available_without_bonus
1963-51-1,1963,51,,1,11,13,20,35,37,46,,historical_draws.csv,raw:bst_649_1963.txt,314,available_without_bonus
1963-52-1,1963,52,,1,11,17,23,38,40,42,,historical_draws.csv,raw:bst_649_1963.txt,315,available_without_bonus
1963-601-1,1963,601,,1,5,10,13,14,29,49,,historical_draws.csv,raw:bst_649_1963.txt,316,available_without_bonus
1963-602-1,1963,602,,1,3,11,21,33,37,41,,historical_draws.csv,raw:bst_649_1963.txt,317,available_without_bonus
1964-0-1,1964,0,,1,2,3,18,32,37,49,,historical_draws.csv,raw:bst_649_1964.txt,318,available_without_bonus
1964-1-1,1964,1,,1,6,32,35,36,38,48,,historical_draws.csv,raw:bst_649_1964.txt,319,available_without_bonus
1964-2-1,1964,2,,1,3,4,11,23,28,29,,historical_draws.csv,raw:bst_649_1964.txt,320,available_without_bonus
1964-3-1,1964,3,,1,9,16,33,35,36,41,,historical_draws.csv,raw:bst_649_1964.txt,321,available_without_bonus
1964-4-1,1964,4,,1,2,5,34,43,44,47,,historical_draws.csv,raw:bst_649_1964.txt,322,available_without_bonus
1964-5-1,1964,5,,1,1,5,13,15,22,28,,historical_draws.csv,raw:bst_649_1964.txt,323,available_without_bonus
1964-6-1,1964,6,,1,13,15,26,28,41,46,,historical_draws.csv,raw:bst_649_1964.txt,324,available_without_bonus
1964-7-1,1964,7,,1,10,11,23,29,46,48,,historical_draws.csv,raw:bst_649_1964.txt,325,available_without_bonus
1964-8-1,1964,8,,1,4,8,28,42,43,47,,historical_draws.csv,raw:bst_649_1964.txt,326,available_without_bonus
1964-9-1,1964,9,,1,4,16,25,38,42,43,,historical_draws.csv,raw:bst_649_1964.txt,327,available_without_bonus
1964-10-1,1964,10,,1,3,11,17,41,43,49,,historical_draws.csv,raw:bst_649_1964.txt,328,available_without_bonus
1964-11-1,1964,11,,1,2,7,12,20,22,27,,historical_draws.csv,raw:bst_649_1964.txt,329,available_without_bonus
1964-12-1,1964,12,,1,17,26,31,42,44,45,,historical_draws.csv,raw:bst_649_1964.txt,330,available_without_bonus
1964-13-1,1964,13,,1,20,25,35,38,39,45,,historical_draws.csv,raw:bst_649_1964.txt,331,available_without_bonus
1964-14-1,1964,14,,1,6,7,11,24,30,45,,historical_draws.csv,raw:bst_649_1964.txt,332,available_without_bonus
1964-15-1,1964,15,,1,4,15,26,28,36,37,,historical_draws.csv,raw:bst_649_1964.txt,333,available_without_bonus
1964-16-1,1964,16,,1,3,5,11,17,21,46,,historical_draws.csv,raw:bst_649_1964.txt,334,available_without_bonus
1964-17-1,1964,17,,1,8,13,27,36,43,45,,historical_draws.csv,raw:bst_649_1964.txt,335,available_without_bonus
1964-18-1,1964,18,,1,4,9,12,17,22,27,,historical_draws.csv,raw:bst_649_1964.txt,336,available_without_bonus
1964-19-1,1964,19,,1,7,11,24,25,35,38,,historical_draws.csv,raw:bst_649_1964.txt,337,available_without_bonus
1964-20-1,1964,20,,1,1,4,30,38,40,47,,historical_draws.csv,raw:bst_649_1964.txt,338,available_without_bonus
1964-21-1,1964,21,,1,16,19,22,28,43,45,,historical_draws.csv,raw:bst_649_1964.txt,339,available_without_bonus
1964-22-1,1964,22,,1,6,18,21,31,36,48,,historical_draws.csv,raw:bst_649_1964.txt,340,available_without_bonus
1964-23-1,1964,23,,1,2,29,36,42,43,44,,historical_draws.csv,raw:bst_649_1964.txt,341,available_without_bonus
1964-24-1,1964,24,,1,6,10,11,35,37,39,,historical_draws.csv,raw:bst_649_1964.txt,342,available_without_bonus
1964-25-1,1964,25,,1,4,13,26,34,36,37,,historical_draws.csv,raw:bst_649_1964.txt,343,available_without_bonus
1964-26-1,1964,26,,1,3,9,19,24,30,39,,historical_draws.csv,raw:bst_649_1964.txt,344,available_without_bonus
1964-27-1,1964,27,,1,6,8,15,27,30,38,,historical_draws.csv,raw:bst_649_1964.txt,345,available_without_bonus
1964-28-1,1964,28,,1,6,9,24,41,43,45,,historical_draws.csv,raw:bst_649_1964.txt,346,available_without_bonus
1964-29-1,1964,29,,1,5,10,29,33,38,48,,historical_draws.csv,raw:bst_649_1964.txt,347,available_without_bonus
1964-30-1,1964,30,,1,6,21,36,39,46,47,,historical_draws.csv,raw:bst_649_1964.txt,348,available_without_bonus
1964-31-1,1964,31,,1,4,14,15,25,30,43,,historical_draws.csv,raw:bst_649_1964.txt,349,available_without_bonus
1964-32-1,1964,32,,1,9,13,29,31,43,49,,historical_draws.csv,raw:bst_649_1964.txt,350,available_without_bonus
1964-33-1,1964,33,,1,25,28,29,34,36,43,,historical_draws.csv,raw:bst_649_1964.txt,351,available_without_bonus
1964-34-1,1964,34,,1,2,11,22,24,33,40,,historical_draws.csv,raw:bst_649_1964.txt,352,available_without_bonus
1964-35-1,1964,35,,1,2,28,29,37,38,42,,historical_draws.csv,raw:bst_649_1964.txt,353,available_without_bonus
1964-36-1,1964,36,,1,16,23,25,27,29,32,,historical_draws.csv,raw:bst_649_1964.txt,354,available_without_bonus
1964-37-1,1964,37,,1,2,10,24,37,39,49,,historical_draws.csv,raw:bst_649_1964.txt,355,available_without_bonus
1964-38-1,1964,38,,1,18,20,26,29,34,40,,historical_draws.csv,raw:bst_649_1964.txt,356,available_without_bonus
1964-39-1,1964,39,,1,3,4,16,17,48,49,,historical_draws.csv,raw:bst_649_1964.txt,357,available_without_bonus
1964-40-1,1964,40,,1,23,29,43,45,47,49,,historical_draws.csv,raw:bst_649_1964.txt,358,available_without_bonus
1964-41-1,1964,41,,1,1,3,4,28,29,39,,historical_draws.csv,raw:bst_649_1964.txt,359,available_without_bonus
1964-42-1,1964,42,,1,4,13,25,28,34,42,,historical_draws.csv,raw:bst_649_1964.txt,360,available_without_bonus
1964-43-1,1964,43,,1,11,17,23,27,31,38,,historical_draws.csv,raw:bst_649_1964.txt,361,available_without_bonus
1964-44-1,1964,44,,1,5,12,18,20,28,39,,historical_draws.csv,raw:bst_649_1964.txt,362,available_without_bonus
1964-45-1,1964,45,,1,3,11,15,20,38,44,,historical_draws.csv,raw:bst_649_1964.txt,363,available_without_bonus
1964-46-1,1964,46,,1,2,20,25,36,37,41,,historical_draws.csv,raw:bst_649_1964.txt,364,available_without_bonus
1964-47-1,1964,47,,1,6,10,23,24,29,33,,historical_draws.csv,raw:bst_649_1964.txt,365,available_without_bonus
1964-48-1,1964,48,,1,2,7,12,30,47,49,,historical_draws.csv,raw:bst_649_1964.txt,366,available_without_bonus
1964-49-1,1964,49,,1,12,16,30,33,38,45,,historical_draws.csv,raw:bst_649_1964.txt,367,available_without_bonus
1964-50-1,1964,50,,1,2,8,9,15,33,45,,historical_draws.csv,raw:bst_649_1964.txt,368,available_without_bonus
1964-51-1,1964,51,,1,3,9,12,27,32,35,,historical_draws.csv,raw:bst_649_1964.txt,369,available_without_bonus
1964-52-1,1964,52,,1,2,8,13,22,24,40,,historical_draws.csv,raw:bst_649_1964.txt,370,available_without_bonus
1964-601-1,1964,601,,1,1,5,7,15,34,49,,historical_draws.csv,raw:bst_649_1964.txt,371,available_without_bonus
1964-602-1,1964,602,,1,4,17,22,27,38,48,,historical_draws.csv,raw:bst_649_1964.txt,372,available_without_bonus
1965-0-1,1965,0,,1,11,22,28,43,44,45,,historical_draws.csv,raw:bst_649_1965.txt,373,available_without_bonus
1965-1-1,1965,1,,1,2,5,17,25,29,40,,historical_draws.csv,raw:bst_649_1965.txt,374,available_without_bonus
1965-2-1,1965,2,,1,3,14,31,32,43,46,,historical_draws.csv,raw:bst_649_1965.txt,375,available_without_bonus
1965-3-1,1965,3,,1,4,5,7,20,22,43,,historical_draws.csv,raw:bst_649_1965.txt,376,available_without_bonus
1965-4-1,1965,4,,1,5,12,14,23,27,36,,historical_draws.csv,raw:bst_649_1965.txt,377,available_without_bonus
1965-5-1,1965,5,,1,1,2,7,15,17,40,,historical_draws.csv,raw:bst_649_1965.txt,378,available_without_bonus
1965-6-1,1965,6,,1,2,7,13,17,27,33,,historical_draws.csv,raw:bst_649_1965.txt,379,available_without_bonus
1965-7-1,1965,7,,1,3,11,14,17,45,49,,historical_draws.csv,raw:bst_649_1965.txt,380,available_without_bonus
1965-8-1,1965,8,,1,1,10,12,22,38,40,,historical_draws.csv,raw:bst_649_1965.txt,381,available_without_bonus
1965-9-1,1965,9,,1,6,17,23,28,30,37,,historical_draws.csv,raw:bst_649_1965.txt,382,available_without_bonus
1965-10-1,1965,10,,1,17,22,27,28,30,38,,historical_draws.csv,raw:bst_649_1965.txt,383,available_without_bonus
1965-11-1,1965,11,,1,7,27,36,44,45,48,,historical_draws.csv,raw:bst_649_1965.txt,384,available_without_bonus
1965-12-1,1965,12,,1,16,18,24,29,34,49,,historical_draws.csv,raw:bst_649_1965.txt,385,available_without_bonus
1965-13-1,1965,13,,1,5,8,15,30,38,39,,historical_draws.csv,raw:bst_649_1965.txt,386,available_without_bonus
1965-14-1,1965,14,,1,1,7,19,33,44,45,,historical_draws.csv,raw:bst_649_1965.txt,387,available_without_bonus
1965-15-1,1965,15,,1,4,11,13,22,36,38,,historical_draws.csv,raw:bst_649_1965.txt,388,available_without_bonus
1965-16-1,1965,16,,1,5,22,23,29,37,47,,historical_draws.csv,raw:bst_649_1965.txt,389,available_without_bonus
1965-17-1,1965,17,,1,13,16,21,27,42,45,,historical_draws.csv,raw:bst_649_1965.txt,390,available_without_bonus
1965-18-1,1965,18,,1,1,3,8,13,33,42,,historical_draws.csv,raw:bst_649_1965.txt,391,available_without_bonus
1965-19-1,1965,19,,1,12,15,17,24,31,37,,historical_draws.csv,raw:bst_649_1965.txt,392,available_without_bonus
1965-20-1,1965,20,,1,3,7,12,20,29,42,,historical_draws.csv,raw:bst_649_1965.txt,393,available_without_bonus
1965-21-1,1965,21,,1,12,21,25,29,41,45,,historical_draws.csv,raw:bst_649_1965.txt,394,available_without_bonus
1965-22-1,1965,22,,1,15,19,33,35,40,48,,historical_draws.csv,raw:bst_649_1965.txt,395,available_without_bonus
1965-23-1,1965,23,,1,4,14,17,20,25,44,,historical_draws.csv,raw:bst_649_1965.txt,396,available_without_bonus
1965-24-1,1965,24,,1,4,22,27,39,47,49,,historical_draws.csv,raw:bst_649_1965.txt,397,available_without_bonus
1965-25-1,1965,25,,1,6,10,14,34,40,49,,historical_draws.csv,raw:bst_649_1965.txt,398,available_without_bonus
1965-26-1,1965,26,,1,17,20,22,31,43,45,,historical_draws.csv,raw:bst_649_1965.txt,399,available_without_bonus
1965-27-1,1965,27,,1,5,13,18,24,27,49,,historical_draws.csv,raw:bst_649_1965.txt,400,available_without_bonus
1965-28-1,1965,28,,1,4,13,15,33,37,43,,historical_draws.csv,raw:bst_649_1965.txt,401,available_without_bonus
1965-29-1,1965,29,,1,1,14,16,28,31,42,,historical_draws.csv,raw:bst_649_1965.txt,402,available_without_bonus
1965-30-1,1965,30,,1,6,15,24,25,30,31,,historical_draws.csv,raw:bst_649_1965.txt,403,available_without_bonus
1965-31-1,1965,31,,1,4,13,29,38,46,48,,historical_draws.csv,raw:bst_649_1965.txt,404,available_without_bonus
1965-32-1,1965,32,,1,4,5,8,16,37,49,,historical_draws.csv,raw:bst_649_1965.txt,405,available_without_bonus
1965-33-1,1965,33,,1,1,10,12,16,32,35,,historical_draws.csv,raw:bst_649_1965.txt,406,available_without_bonus
1965-34-1,1965,34,,1,12,21,22,36,38,48,,historical_draws.csv,raw:bst_649_1965.txt,407,available_without_bonus
1965-35-1,1965,35,,1,4,7,12,18,45,48,,historical_draws.csv,raw:bst_649_1965.txt,408,available_without_bonus
1965-36-1,1965,36,,1,1,21,22,28,31,39,,historical_draws.csv,raw:bst_649_1965.txt,409,available_without_bonus
1965-37-1,1965,37,,1,7,10,12,25,34,39,,historical_draws.csv,raw:bst_649_1965.txt,410,available_without_bonus
1965-38-1,1965,38,,1,5,9,11,21,25,40,,historical_draws.csv,raw:bst_649_1965.txt,411,available_without_bonus
1965-39-1,1965,39,,1,3,8,15,25,34,37,,historical_draws.csv,raw:bst_649_1965.txt,412,available_without_bonus
1965-40-1,1965,40,,1,12,13,17,22,26,37,,historical_draws.csv,raw:bst_649_1965.txt,413,available_without_bonus
1965-41-1,1965,41,,1,14,23,25,38,43,46,,historical_draws.csv,raw:bst_649_1965.txt,414,available_without_bonus
1965-42-1,1965,42,,1,9,13,22,27,32,41,,historical_draws.csv,raw:bst_649_1965.txt,415,available_without_bonus
