draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url,draw_no,bonus_number,source
2029,,1,15,30,42,43,46,1980,33,1,raw:bst_649_1980.txt,33,,
2030,,5,12,14,16,24,48,1980,33,2,raw:bst_649_1980.txt,33,,
2031,,10,12,13,26,27,45,1980,34,1,raw:bst_649_1980.txt,34,,
2032,,1,4,11,20,38,40,1980,34,2,raw:bst_649_1980.txt,34,,
2033,,6,8,11,13,27,35,1980,35,1,raw:bst_649_1980.txt,35,,
2034,,2,22,27,42,43,47,1980,35,2,raw:bst_649_1980.txt,35,,
2035,,8,11,28,30,34,35,1980,36,1,raw:bst_649_1980.txt,36,,
2036,,20,24,33,34,37,49,1980,36,2,raw:bst_649_1980.txt,36,,
2037,,10,27,29,35,37,49,1980,37,1,raw:bst_649_1980.txt,37,,
2038,,4,12,30,44,46,47,1980,37,2,raw:bst_649_1980.txt,37,,
2039,,9,10,19,21,25,27,1980,38,1,raw:bst_649_1980.txt,38,,
2040,,2,12,28,29,30,31,1980,38,2,raw:bst_649_1980.txt,38,,
2041,,14,29,30,31,34,44,1980,39,1,raw:bst_649_1980.txt,39,,
2042,,12,20,26,41,43,48,1980,39,2,raw:bst_649_1980.txt,39,,
2043,,5,10,19,26,34,44,1980,40,1,raw:bst_649_1980.txt,40,,
2044,,12,23,26,29,36,43,1980,40,2,raw:bst_649_1980.txt,40,,
2045,,1,4,13,34,42,47,1980,41,1,raw:bst_649_1980.txt,41,,
2046,,15,16,24,25,28,49,1980,41,2,raw:bst_649_1980.txt,41,,
2047,,9,13,31,33,35,44,1980,42,1,raw:bst_649_1980.txt,42,,
2048,,16,23,25,39,47,49,1980,42,2,raw:bst_649_1980.txt,42,,
2049,,6,10,14,26,34,40,1980,43,1,raw:bst_649_1980.txt,43,,
2050,,12,18,20,26,27,33,1980,43,2,raw:bst_649_1980.txt,43,,
2051,,9,10,22,28,33,40,1980,44,1,raw:bst_649_1980.txt,44,,
2052,,2,29,30,36,37,42,1980,44,2,raw:bst_649_1980.txt,44,,
2053,,6,15,22,25,41,47,1980,45,1,raw:bst_649_1980.txt,45,,
2054,,2,4,17,32,40,42,1980,45,2,raw:bst_649_1980.txt,45,,
2055,,2,15,29,37,44,47,1980,46,1,raw:bst_649_1980.txt,46,,
2056,,6,11,24,30,34,45,1980,46,2,raw:bst_649_1980.txt,46,,
2057,,8,11,14,17,21,28,1980,47,1,raw:bst_649_1980.txt,47,,
2058,,4,10,13,14,23,39,1980,47,2,raw:bst_649_1980.txt,47,,
2059,,12,18,21,31,38,49,1980,48,1,raw:bst_649_1980.txt,48,,
2060,,14,27,37,39,40,43,1980,48,2,raw:bst_649_1980.txt,48,,
2061,,10,12,32,35,43,45,1980,49,1,raw:bst_649_1980.txt,49,,
2062,,3,14,27,32,41,45,1980,49,2,raw:bst_649_1980.txt,49,,
2063,,16,23,27,29,39,42,1980,50,1,raw:bst_649_1980.txt,50,,
2064,,15,21,24,33,40,41,1980,50,2,raw:bst_649_1980.txt,50,,
2065,,9,16,22,25,34,39,1980,51,1,raw:bst_649_1980.txt,51,,
2066,,17,18,22,31,35,47,1980,51,2,raw:bst_649_1980.txt,51,,
2067,,8,16,32,37,39,44,1980,52,1,raw:bst_649_1980.txt,52,,
2068,,5,10,19,22,28,33,1980,52,2,raw:bst_649_1980.txt,52,,
2069,,6,11,30,34,42,46,1980,601,1,raw:bst_649_1980.txt,601,,
2070,,1,4,16,18,37,46,1980,601,2,raw:bst_649_1980.txt,601,,
2071,,5,18,20,23,29,39,1980,602,1,raw:bst_649_1980.txt,602,,
2072,,1,10,24,32,45,48,1980,602,2,raw:bst_649_1980.txt,602,,
2073,,16,31,38,39,42,44,1980,602,3,raw:bst_649_1980.txt,602,,
2074,,6,23,29,32,34,48,1980,602,4,raw:bst_649_1980.txt,602,,
2075,,2,28,31,32,34,44,1980,603,1,raw:bst_649_1980.txt,603,,
2076,,1,7,17,18,27,35,1980,603,2,raw:bst_649_1980.txt,603,,
2077,,6,16,31,38,43,48,1980,604,1,raw:bst_649_1980.txt,604,,
2078,,3,14,21,26,31,37,1980,604,2,raw:bst_649_1980.txt,604,,
2079,,4,24,31,33,43,45,1980,604,3,raw:bst_649_1980.txt,604,,
2080,,5,7,20,24,28,39,1980,604,4,raw:bst_649_1980.txt,604,,
2081,,19,27,29,39,46,49,1981,1,1,raw:bst_649_1981.txt,1,,
2082,,8,10,22,23,34,45,1981,1,2,raw:bst_649_1981.txt,1,,
2083,,7,11,27,34,37,47,1981,2,1,raw:bst_649_1981.txt,2,,
2084,,17,32,39,44,45,49,1981,2,2,raw:bst_649_1981.txt,2,,
2085,,7,16,19,28,32,36,1981,3,1,raw:bst_649_1981.txt,3,,
2086,,18,24,28,39,42,49,1981,3,2,raw:bst_649_1981.txt,3,,
2087,,11,22,25,28,35,36,1981,4,1,raw:bst_649_1981.txt,4,,
2088,,2,7,22,24,26,27,1981,4,2,raw:bst_649_1981.txt,4,,
2089,,5,17,22,40,46,49,1981,5,1,raw:bst_649_1981.txt,5,,
2090,,2,21,22,26,30,43,1981,5,2,raw:bst_649_1981.txt,5,,
2091,,11,32,43,44,48,49,1981,6,1,raw:bst_649_1981.txt,6,,
2092,,4,5,14,25,41,45,1981,6,2,raw:bst_649_1981.txt,6,,
2093,,23,25,34,39,42,44,1981,7,1,raw:bst_649_1981.txt,7,,
2094,,13,18,25,36,44,46,1981,7,2,raw:bst_649_1981.txt,7,,
2095,,10,17,35,46,48,49,1981,8,1,raw:bst_649_1981.txt,8,,
2096,,9,15,33,34,39,46,1981,8,2,raw:bst_649_1981.txt,8,,
2097,,1,10,15,35,36,42,1981,9,1,raw:bst_649_1981.txt,9,,
2098,,14,18,24,29,43,44,1981,9,2,raw:bst_649_1981.txt,9,,
2099,,8,16,29,36,43,49,1981,10,1,raw:bst_649_1981.txt,10,,
2100,,6,16,21,37,40,45,1981,10,2,raw:bst_649_1981.txt,10,,
2101,,2,13,14,24,35,39,1981,11,1,raw:bst_649_1981.txt,11,,
2102,,4,10,25,27,44,45,1981,11,2,raw:bst_649_1981.txt,11,,
2103,,3,6,9,37,46,47,1981,12,1,raw:bst_649_1981.txt,12,,
2104,,1,4,16,27,28,40,1981,12,2,raw:bst_649_1981.txt,12,,
2105,,7,9,17,20,31,41,1981,13,1,raw:bst_649_1981.txt,13,,
2106,,15,32,35,38,41,43,1981,13,2,raw:bst_649_1981.txt,13,,
2107,,8,12,34,38,39,41,1981,14,1,raw:bst_649_1981.txt,14,,
2108,,1,7,22,39,41,46,1981,14,2,raw:bst_649_1981.txt,14,,
2109,,12,21,25,31,34,38,1981,15,1,raw:bst_649_1981.txt,15,,
2110,,10,14,29,32,37,40,1981,15,2,raw:bst_649_1981.txt,15,,
2111,,2,16,19,24,31,34,1981,16,1,raw:bst_649_1981.txt,16,,
2112,,10,11,21,25,28,35,1981,16,2,raw:bst_649_1981.txt,16,,
2113,,18,31,34,35,43,48,1981,17,1,raw:bst_649_1981.txt,17,,
2114,,26,29,32,35,36,41,1981,17,2,raw:bst_649_1981.txt,17,,
2115,,8,13,20,22,25,43,1981,18,1,raw:bst_649_1981.txt,18,,
2116,,6,19,23,32,36,46,1981,18,2,raw:bst_649_1981.txt,18,,
2117,,6,7,16,24,32,48,1981,19,1,raw:bst_649_1981.txt,19,,
2118,,9,11,26,33,41,47,1981,19,2,raw:bst_649_1981.txt,19,,
2119,,8,19,20,22,40,44,1981,20,1,raw:bst_649_1981.txt,20,,
2120,,12,18,21,30,31,38,1981,20,2,raw:bst_649_1981.txt,20,,
2121,,3,10,11,25,38,39,1981,21,1,raw:bst_649_1981.txt,21,,
2122,,6,10,11,37,40,44,1981,21,2,raw:bst_649_1981.txt,21,,
2123,,3,6,19,28,40,46,1981,22,1,raw:bst_649_1981.txt,22,,
2124,,22,26,30,31,34,46,1981,22,2,raw:bst_649_1981.txt,22,,
2125,,8,27,35,39,41,48,1981,23,1,raw:bst_649_1981.txt,23,,
2126,,3,14,23,37,38,40,1981,23,2,raw:bst_649_1981.txt,23,,
2127,,18,26,38,42,46,49,1981,24,1,raw:bst_649_1981.txt,24,,
2128,,1,10,23,27,40,47,1981,24,2,raw:bst_649_1981.txt,24,,
2129,,2,11,19,24,34,38,1981,25,1,raw:bst_649_1981.txt,25,,
2130,,2,3,13,18,29,39,1981,25,2,raw:bst_649_1981.txt,25,,
2131,,6,25,36,46,47,48,1981,26,1,raw:bst_649_1981.txt,26,,
2132,,24,26,28,30,38,46,1981,26,2,raw:bst_649_1981.txt,26,,
2133,,6,14,20,24,32,35,1981,27,1,raw:bst_649_1981.txt,27,,
2134,,5,16,19,22,44,46,1981,27,2,raw:bst_649_1981.txt,27,,
2135,,6,7,16,18,21,43,1981,28,1,raw:bst_649_1981.txt,28,,
2136,,1,4,5,23,25,37,1981,28,2,raw:bst_649_1981.txt,28,,
2137,,4,7,11,13,21,47,1981,29,1,raw:bst_649_1981.txt,29,,
2138,,4,6,21,22,38,46,1981,29,2,raw:bst_649_1981.txt,29,,
2139,,5,9,20,31,45,48,1981,30,1,raw:bst_649_1981.txt,30,,
2140,,15,22,28,36,39,43,1981,30,2,raw:bst_649_1981.txt,30,,
2141,,4,23,26,27,28,45,1981,31,1,raw:bst_649_1981.txt,31,,
2142,,4,11,15,24,31,44,1981,31,2,raw:bst_649_1981.txt,31,,
2143,,5,12,16,47,48,49,1981,32,1,raw:bst_649_1981.txt,32,,
2144,,14,20,31,36,37,49,1981,32,2,raw:bst_649_1981.txt,32,,
2145,,4,11,17,18,28,45,1981,33,1,raw:bst_649_1981.txt,33,,
2146,,1,9,13,26,29,36,1981,33,2,raw:bst_649_1981.txt,33,,
2147,,12,14,32,34,40,45,1981,34,1,raw:bst_649_1981.txt,34,,
2148,,9,13,19,33,40,47,1981,34,2,raw:bst_649_1981.txt,34,,
2149,,5,17,18,20,35,45,1981,35,1,raw:bst_649_1981.txt,35,,
2150,,7,9,22,34,37,42,1981,35,2,raw:bst_649_1981.txt,35,,
2151,,2,11,24,28,37,39,1981,36,1,raw:bst_649_1981.txt,36,,
2152,,3,13,17,29,36,44,1981,36,2,raw:bst_649_1981.txt,36,,
2153,,4,10,20,29,35,47,1981,37,1,raw:bst_649_1981.txt,37,,
2154,,1,16,25,31,44,48,1981,37,2,raw:bst_649_1981.txt,37,,
2155,,5,15,19,20,32,38,1981,38,1,raw:bst_649_1981.txt,38,,
2156,,3,9,29,39,43,47,1981,38,2,raw:bst_649_1981.txt,38,,
2157,,2,12,20,25,29,36,1981,39,1,raw:bst_649_1981.txt,39,,
2158,,7,10,12,13,18,21,1981,39,2,raw:bst_649_1981.txt,39,,
2159,,22,26,32,33,36,38,1981,40,1,raw:bst_649_1981.txt,40,,
2160,,13,20,29,30,31,34,1981,40,2,raw:bst_649_1981.txt,40,,
2161,,24,25,32,35,40,48,1981,41,1,raw:bst_649_1981.txt,41,,
2162,,6,14,15,18,37,46,1981,41,2,raw:bst_649_1981.txt,41,,
2163,,16,17,20,30,34,43,1981,42,1,raw:bst_649_1981.txt,42,,
2164,,3,5,31,34,38,42,1981,42,2,raw:bst_649_1981.txt,42,,
2165,,23,27,33,36,47,49,1981,43,1,raw:bst_649_1981.txt,43,,
2166,,2,3,9,24,38,44,1981,43,2,raw:bst_649_1981.txt,43,,
2167,,7,14,16,33,45,49,1981,44,1,raw:bst_649_1981.txt,44,,
2168,,2,15,17,24,42,49,1981,44,2,raw:bst_649_1981.txt,44,,
2169,,11,12,13,15,30,42,1981,45,1,raw:bst_649_1981.txt,45,,
2170,,2,3,22,23,30,47,1981,45,2,raw:bst_649_1981.txt,45,,
2171,,14,15,20,24,36,40,1981,46,1,raw:bst_649_1981.txt,46,,
2172,,3,8,14,21,34,36,1981,46,2,raw:bst_649_1981.txt,46,,
2173,,10,28,29,33,40,46,1981,47,1,raw:bst_649_1981.txt,47,,
2174,,1,18,21,33,34,42,1981,47,2,raw:bst_649_1981.txt,47,,
2175,,2,8,9,14,31,35,1981,48,1,raw:bst_649_1981.txt,48,,
2176,,4,10,35,44,45,49,1981,48,2,raw:bst_649_1981.txt,48,,
2177,,1,4,10,24,25,27,1981,49,1,raw:bst_649_1981.txt,49,,
2178,,1,8,23,32,36,37,1981,49,2,raw:bst_649_1981.txt,49,,
2179,,9,24,29,38,42,44,1981,50,1,raw:bst_649_1981.txt,50,,
2180,,4,5,23,28,33,35,1981,50,2,raw:bst_649_1981.txt,50,,
2181,,6,11,20,26,33,34,1981,51,1,raw:bst_649_1981.txt,51,,
2182,,2,16,34,37,41,46,1981,51,2,raw:bst_649_1981.txt,51,,
2183,,7,14,15,22,23,40,1981,52,1,raw:bst_649_1981.txt,52,,
2184,,9,13,17,24,25,39,1981,52,2,raw:bst_649_1981.txt,52,,
2185,,1,14,18,19,25,28,1981,601,1,raw:bst_649_1981.txt,601,,
2186,,19,22,25,39,41,49,1981,601,2,raw:bst_649_1981.txt,601,,
2187,,4,5,17,19,28,40,1981,602,1,raw:bst_649_1981.txt,602,,
2188,,2,3,12,22,45,46,1981,602,2,raw:bst_649_1981.txt,602,,
2189,,5,18,25,29,34,44,1981,603,1,raw:bst_649_1981.txt,603,,
2190,,4,16,19,22,23,31,1981,603,2,raw:bst_649_1981.txt,603,,
2191,,4,8,13,20,23,30,1981,604,1,raw:bst_649_1981.txt,604,,
2192,,12,14,36,45,46,48,1981,604,2,raw:bst_649_1981.txt,604,,
2193,,2,14,15,30,36,43,1982,1,1,raw:bst_649_1982.txt,1,,
2194,,1,8,11,27,46,49,1982,1,2,raw:bst_649_1982.txt,1,,
2195,,22,27,28,29,31,33,1982,2,1,raw:bst_649_1982.txt,2,,
2196,,5,10,12,15,28,43,1982,2,2,raw:bst_649_1982.txt,2,,
2197,,2,5,11,27,35,38,1982,3,1,raw:bst_649_1982.txt,3,,
2198,,7,13,40,41,43,45,1982,3,2,raw:bst_649_1982.txt,3,,
2199,,18,21,32,40,41,49,1982,4,1,raw:bst_649_1982.txt,4,,
2200,,22,26,28,36,39,41,1982,4,2,raw:bst_649_1982.txt,4,,
2201,,10,20,21,32,42,45,1982,5,1,raw:bst_649_1982.txt,5,,
2202,,8,9,14,33,35,37,1982,5,2,raw:bst_649_1982.txt,5,,
2203,,1,2,7,10,19,47,1982,6,1,raw:bst_649_1982.txt,6,,
2204,,2,4,9,13,16,45,1982,6,2,raw:bst_649_1982.txt,6,,
2205,,3,24,30,31,43,46,1982,7,1,raw:bst_649_1982.txt,7,,
2206,,4,12,19,28,31,44,1982,7,2,raw:bst_649_1982.txt,7,,
2207,,6,24,33,39,48,49,1982,8,1,raw:bst_649_1982.txt,8,,
2208,,3,4,6,28,40,44,1982,8,2,raw:bst_649_1982.txt,8,,
2209,,3,11,18,24,27,34,1982,9,1,raw:bst_649_1982.txt,9,,
2210,,4,9,13,14,23,44,1982,9,2,raw:bst_649_1982.txt,9,,
2211,,7,20,35,39,46,48,1982,10,1,raw:bst_649_1982.txt,10,,
2212,,1,26,29,41,42,47,1982,10,2,raw:bst_649_1982.txt,10,,
2213,,13,17,20,21,46,47,1982,11,1,raw:bst_649_1982.txt,11,,
2214,,5,16,30,40,44,49,1982,11,2,raw:bst_649_1982.txt,11,,
2215,,12,16,26,39,45,48,1982,12,1,raw:bst_649_1982.txt,12,,
2216,,1,9,25,31,43,47,1982,12,2,raw:bst_649_1982.txt,12,,
2217,,3,9,21,22,28,40,1982,13,1,raw:bst_649_1982.txt,13,,
2218,,16,22,24,29,32,38,1982,13,2,raw:bst_649_1982.txt,13,,
2219,,11,18,19,33,36,46,1982,14,1,raw:bst_649_1982.txt,14,,
2220,,1,9,13,19,24,39,1982,14,2,raw:bst_649_1982.txt,14,,
2221,,1,3,13,15,31,45,1982,15,1,raw:bst_649_1982.txt,15,,
2222,,7,8,13,23,36,39,1982,15,2,raw:bst_649_1982.txt,15,,
2223,,6,13,21,41,43,46,1982,16,1,raw:bst_649_1982.txt,16,,
2224,,25,27,28,36,39,45,1982,16,2,raw:bst_649_1982.txt,16,,
2225,,8,22,25,29,35,48,1982,17,1,raw:bst_649_1982.txt,17,,
2226,,1,9,10,21,26,47,1982,17,2,raw:bst_649_1982.txt,17,,
2227,,10,11,15,17,24,44,1982,18,1,raw:bst_649_1982.txt,18,,
2228,,7,11,18,22,34,39,1982,18,2,raw:bst_649_1982.txt,18,,
2229,,10,15,21,31,33,34,1982,19,1,raw:bst_649_1982.txt,19,,
2230,,5,16,19,35,38,46,1982,19,2,raw:bst_649_1982.txt,19,,
2231,,3,6,27,28,32,37,1982,20,1,raw:bst_649_1982.txt,20,,
2232,,4,8,15,18,27,33,1982,20,2,raw:bst_649_1982.txt,20,,
2233,,10,15,17,22,43,49,1982,21,1,raw:bst_649_1982.txt,21,,
2234,,9,12,25,31,37,43,1982,21,2,raw:bst_649_1982.txt,21,,
2235,,2,13,14,25,26,44,1982,22,1,raw:bst_649_1982.txt,22,,
2236,,3,23,24,33,45,47,1982,22,2,raw:bst_649_1982.txt,22,,
2237,,11,13,17,21,33,36,1982,23,1,raw:bst_649_1982.txt,23,,
2238,,14,17,28,36,41,49,1982,23,2,raw:bst_649_1982.txt,23,,
2239,,2,12,13,19,33,49,1982,24,1,raw:bst_649_1982.txt,24,,
2240,,1,4,12,26,28,45,1982,24,2,raw:bst_649_1982.txt,24,,
2241,,17,19,20,28,37,41,1982,25,1,raw:bst_649_1982.txt,25,,
2242,,11,23,26,27,38,48,1982,25,2,raw:bst_649_1982.txt,25,,
2243,,11,17,24,28,36,38,1982,26,1,raw:bst_649_1982.txt,26,,
2244,,3,9,17,26,30,36,1982,26,2,raw:bst_649_1982.txt,26,,
2245,,5,16,20,29,33,34,1982,27,1,raw:bst_649_1982.txt,27,,
2246,,5,8,11,36,45,49,1982,27,2,raw:bst_649_1982.txt,27,,
2247,,17,18,22,27,31,46,1982,28,1,raw:bst_649_1982.txt,28,,
2248,,8,16,18,24,30,42,1982,28,2,raw:bst_649_1982.txt,28,,
2249,,10,11,12,27,37,47,1982,29,1,raw:bst_649_1982.txt,29,,
2250,,12,19,22,36,41,44,1982,29,2,raw:bst_649_1982.txt,29,,
2251,,3,21,23,30,43,48,1982,30,1,raw:bst_649_1982.txt,30,,
2252,,5,12,14,27,30,36,1982,30,2,raw:bst_649_1982.txt,30,,
2253,,8,9,10,19,36,46,1982,31,1,raw:bst_649_1982.txt,31,,
2254,,4,25,26,27,37,38,1982,31,2,raw:bst_649_1982.txt,31,,
2255,,9,19,26,40,42,45,1982,32,1,raw:bst_649_1982.txt,32,,
2256,,2,12,19,30,44,49,1982,32,2,raw:bst_649_1982.txt,32,,
2257,,15,25,32,33,36,42,1982,33,1,raw:bst_649_1982.txt,33,,
2258,,1,25,29,33,42,43,1982,33,2,raw:bst_649_1982.txt,33,,
2259,,17,20,21,27,44,49,1982,34,1,raw:bst_649_1982.txt,34,,
2260,,2,4,6,11,27,45,1982,34,2,raw:bst_649_1982.txt,34,,
2261,,2,6,13,19,29,42,1982,35,1,raw:bst_649_1982.txt,35,,
2262,,5,9,15,21,27,32,1982,35,2,raw:bst_649_1982.txt,35,,
2263,,1,25,35,38,39,45,1982,36,1,raw:bst_649_1982.txt,36,,
2264,,8,14,17,25,32,39,1982,36,2,raw:bst_649_1982.txt,36,,
2265,,2,14,20,36,37,39,1982,37,1,raw:bst_649_1982.txt,37,,
2266,,5,8,10,18,30,44,1982,37,2,raw:bst_649_1982.txt,37,,
2267,,11,19,24,28,29,36,1982,38,1,raw:bst_649_1982.txt,38,,
2268,,6,8,11,15,33,36,1982,38,2,raw:bst_649_1982.txt,38,,
2269,,32,39,40,41,43,46,1982,39,1,raw:bst_649_1982.txt,39,,
2270,,8,18,25,26,45,48,1982,39,2,raw:bst_649_1982.txt,39,,
2271,,10,20,24,31,36,48,1982,40,1,raw:bst_649_1982.txt,40,,
2272,,2,10,24,29,33,45,1982,40,2,raw:bst_649_1982.txt,40,,
2273,,7,8,10,11,39,41,1982,41,1,raw:bst_649_1982.txt,41,,
2274,,2,21,24,30,34,43,1982,41,2,raw:bst_649_1982.txt,41,,
2275,,8,14,15,25,26,42,1982,42,1,raw:bst_649_1982.txt,42,,
2276,,17,28,30,33,37,48,1982,42,2,raw:bst_649_1982.txt,42,,
2277,,6,32,36,39,41,44,1982,43,1,raw:bst_649_1982.txt,43,,
2278,,5,28,36,37,42,46,1982,43,2,raw:bst_649_1982.txt,43,,
2279,,12,13,20,21,36,43,1982,44,1,raw:bst_649_1982.txt,44,,
2280,,4,8,14,17,28,35,1982,44,2,raw:bst_649_1982.txt,44,,
2281,,15,16,18,33,34,44,1982,45,1,raw:bst_649_1982.txt,45,,
2282,,1,3,12,34,37,41,1982,45,2,raw:bst_649_1982.txt,45,,
2283,,6,27,32,37,38,42,1982,46,1,raw:bst_649_1982.txt,46,,
2284,,5,7,22,41,47,49,1982,46,2,raw:bst_649_1982.txt,46,,
2285,,5,16,22,33,37,49,1982,47,1,raw:bst_649_1982.txt,47,,
2286,,3,11,15,20,43,45,1982,47,2,raw:bst_649_1982.txt,47,,
2287,,2,5,13,15,22,24,1982,48,1,raw:bst_649_1982.txt,48,,
2288,,6,15,24,32,41,47,1982,48,2,raw:bst_649_1982.txt,48,,
2289,,10,21,23,34,36,42,1982,49,1,raw:bst_649_1982.txt,49,,
2290,,2,5,7,12,14,23,1982,49,2,raw:bst_649_1982.txt,49,,
2291,,3,5,7,24,42,44,1982,50,1,raw:bst_649_1982.txt,50,,
2292,,4,21,33,37,39,44,1982,50,2,raw:bst_649_1982.txt,50,,
2293,,4,7,17,25,35,44,1982,51,1,raw:bst_649_1982.txt,51,,
2294,,4,7,12,15,16,21,1982,51,2,raw:bst_649_1982.txt,51,,
2295,,13,23,29,32,34,36,1982,52,1,raw:bst_649_1982.txt,52,,
2296,,12,14,33,41,43,44,1982,52,2,raw:bst_649_1982.txt,52,,
2297,,11,20,25,26,32,45,1982,601,1,raw:bst_649_1982.txt,601,,
2298,,8,25,34,38,42,44,1982,601,2,raw:bst_649_1982.txt,601,,
2299,,6,8,9,22,29,44,1982,602,1,raw:bst_649_1982.txt,602,,
2300,,11,16,17,21,26,47,1982,602,2,raw:bst_649_1982.txt,602,,
2301,,12,20,25,28,37,46,1983,1,1,raw:bst_649_1983.txt,1,,
2302,,4,5,17,21,34,48,1983,1,2,raw:bst_649_1983.txt,1,,
2303,,11,22,26,33,35,41,1983,2,1,raw:bst_649_1983.txt,2,,
2304,,2,20,24,33,38,39,1983,2,2,raw:bst_649_1983.txt,2,,
2305,,1,5,39,42,44,46,1983,3,1,raw:bst_649_1983.txt,3,,
2306,,20,25,31,34,35,45,1983,3,2,raw:bst_649_1983.txt,3,,
2307,,11,21,24,28,32,48,1983,4,1,raw:bst_649_1983.txt,4,,
2308,,9,25,26,27,31,47,1983,4,2,raw:bst_649_1983.txt,4,,
2309,,4,6,8,33,39,49,1983,5,1,raw:bst_649_1983.txt,5,,
2310,,5,15,27,32,35,43,1983,5,2,raw:bst_649_1983.txt,5,,
2311,,3,10,42,43,46,49,1983,6,1,raw:bst_649_1983.txt,6,,
2312,,21,31,32,37,42,44,1983,6,2,raw:bst_649_1983.txt,6,,
2313,,13,15,21,25,35,39,1983,7,1,raw:bst_649_1983.txt,7,,
2314,,1,2,16,25,45,49,1983,7,2,raw:bst_649_1983.txt,7,,
2315,,3,4,11,13,36,39,1983,8,1,raw:bst_649_1983.txt,8,,
2316,,1,4,5,8,16,27,1983,8,2,raw:bst_649_1983.txt,8,,
2317,,10,17,20,43,44,47,1983,9,1,raw:bst_649_1983.txt,9,,
2318,,2,7,9,18,26,31,1983,9,2,raw:bst_649_1983.txt,9,,
2319,,17,20,22,31,33,47,1983,10,1,raw:bst_649_1983.txt,10,,
2320,,6,19,20,23,33,45,1983,10,2,raw:bst_649_1983.txt,10,,
2321,,9,11,25,28,41,45,1983,11,1,raw:bst_649_1983.txt,11,,
2322,,10,21,23,39,42,45,1983,11,2,raw:bst_649_1983.txt,11,,
2323,,5,6,35,39,41,43,1983,12,1,raw:bst_649_1983.txt,12,,
2324,,6,20,24,30,32,36,1983,12,2,raw:bst_649_1983.txt,12,,
2325,,2,18,24,32,41,49,1983,13,1,raw:bst_649_1983.txt,13,,
2326,,2,5,6,7,38,44,1983,13,2,raw:bst_649_1983.txt,13,,
2327,,6,15,18,22,32,49,1983,14,1,raw:bst_649_1983.txt,14,,
2328,,7,11,21,31,35,42,1983,14,2,raw:bst_649_1983.txt,14,,
2329,,5,7,27,30,32,42,1983,15,1,raw:bst_649_1983.txt,15,,
2330,,9,14,20,23,25,41,1983,15,2,raw:bst_649_1983.txt,15,,
2331,,17,20,21,27,30,39,1983,16,1,raw:bst_649_1983.txt,16,,
2332,,3,26,27,28,31,46,1983,16,2,raw:bst_649_1983.txt,16,,
2333,,23,27,30,33,39,42,1983,17,1,raw:bst_649_1983.txt,17,,
2334,,3,4,16,20,25,37,1983,17,2,raw:bst_649_1983.txt,17,,
2335,,1,2,8,22,31,47,1983,18,1,raw:bst_649_1983.txt,18,,
2336,,1,4,9,24,25,36,1983,18,2,raw:bst_649_1983.txt,18,,
2337,,10,16,18,25,26,32,1983,19,1,raw:bst_649_1983.txt,19,,
2338,,8,13,24,27,31,37,1983,19,2,raw:bst_649_1983.txt,19,,
2339,,4,10,16,22,23,26,1983,20,1,raw:bst_649_1983.txt,20,,
2340,,7,10,15,29,41,47,1983,20,2,raw:bst_649_1983.txt,20,,
2341,,1,11,13,21,28,45,1983,21,1,raw:bst_649_1983.txt,21,,
2342,,8,12,32,38,47,49,1983,21,2,raw:bst_649_1983.txt,21,,
2343,,11,15,16,19,36,44,1983,22,1,raw:bst_649_1983.txt,22,,
2344,,5,31,40,41,43,46,1983,22,2,raw:bst_649_1983.txt,22,,
2345,,15,18,24,31,48,49,1983,23,1,raw:bst_649_1983.txt,23,,
2346,,10,17,31,32,36,42,1983,23,2,raw:bst_649_1983.txt,23,,
2347,,16,23,26,36,39,48,1983,24,1,raw:bst_649_1983.txt,24,,
2348,,1,3,5,6,28,41,1983,24,2,raw:bst_649_1983.txt,24,,
2349,,7,8,11,44,47,48,1983,25,1,raw:bst_649_1983.txt,25,,
2350,,9,21,24,28,37,38,1983,25,2,raw:bst_649_1983.txt,25,,
2351,,4,13,19,21,23,46,1983,26,1,raw:bst_649_1983.txt,26,,
2352,,15,19,22,27,31,32,1983,26,2,raw:bst_649_1983.txt,26,,
2353,,2,10,24,31,37,43,1983,27,1,raw:bst_649_1983.txt,27,,
2354,,7,12,16,22,30,48,1983,27,2,raw:bst_649_1983.txt,27,,
2355,,3,22,23,24,37,49,1983,28,1,raw:bst_649_1983.txt,28,,
2356,,1,7,15,37,40,49,1983,28,2,raw:bst_649_1983.txt,28,,
2357,,1,8,17,24,31,47,1983,29,1,raw:bst_649_1983.txt,29,,
2358,,1,16,20,25,28,32,1983,29,2,raw:bst_649_1983.txt,29,,
2359,,5,6,13,30,45,48,1983,30,1,raw:bst_649_1983.txt,30,,
2360,,8,19,25,33,44,45,1983,30,2,raw:bst_649_1983.txt,30,,
2361,,6,16,18,27,28,41,1983,31,1,raw:bst_649_1983.txt,31,,
2362,,2,11,34,41,44,48,1983,31,2,raw:bst_649_1983.txt,31,,
2363,,4,28,30,42,44,45,1983,32,1,raw:bst_649_1983.txt,32,,
2364,,10,17,21,22,24,44,1983,32,2,raw:bst_649_1983.txt,32,,
2365,,12,16,20,31,32,43,1983,33,1,raw:bst_649_1983.txt,33,,
2366,,2,16,20,35,38,42,1983,33,2,raw:bst_649_1983.txt,33,,
2367,,4,7,13,16,41,43,1983,34,1,raw:bst_649_1983.txt,34,,
2368,,1,2,23,27,28,43,1983,34,2,raw:bst_649_1983.txt,34,,
